timestamp,datetime,motion
1499496550,2017-07-08 13:49:10,0
1499496553,2017-07-08 13:49:13,0
1499496556,2017-07-08 13:49:16,0
1499496559,2017-07-08 13:49:19,0
1499496562,2017-07-08 13:49:22,0
1499496565,2017-07-08 13:49:25,0
1499496568,2017-07-08 13:49:28,0
1499496571,2017-07-08 13:49:31,0
1499496574,2017-07-08 13:49:34,0
1499496577,2017-07-08 13:49:37,0
1499496580,2017-07-08 13:49:40,0
1499496583,2017-07-08 13:49:43,0
1499496586,2017-07-08 13:49:46,0
1499496589,2017-07-08 13:49:49,0
1499496592,2017-07-08 13:49:52,0
1499496595,2017-07-08 13:49:55,0
1499496598,2017-07-08 13:49:58,0
1499496601,2017-07-08 13:50:01,0
1499496604,2017-07-08 13:50:04,0
1499496607,2017-07-08 13:50:07,0
1499496610,2017-07-08 13:50:10,0
1499496613,2017-07-08 13:50:13,0
1499496616,2017-07-08 13:50:16,0
1499496619,2017-07-08 13:50:19,0
1499496622,2017-07-08 13:50:22,0
1499496624,2017-07-08 13:50:24,0
1499496627,2017-07-08 13:50:27,0
1499496631,2017-07-08 13:50:31,0
1499496634,2017-07-08 13:50:34,0
1499496637,2017-07-08 13:50:37,0
1499496640,2017-07-08 13:50:40,0
1499496643,2017-07-08 13:50:43,0
1499496646,2017-07-08 13:50:46,0
1499496649,2017-07-08 13:50:49,0
1499496652,2017-07-08 13:50:52,0
1499496655,2017-07-08 13:50:55,0
1499496658,2017-07-08 13:50:58,0
1499496661,2017-07-08 13:51:01,0
1499496664,2017-07-08 13:51:04,0
1499496667,2017-07-08 13:51:07,0
1499496670,2017-07-08 13:51:10,0
1499496673,2017-07-08 13:51:13,0
1499496676,2017-07-08 13:51:16,0
1499496679,2017-07-08 13:51:19,0
1499496682,2017-07-08 13:51:22,0
1499496685,2017-07-08 13:51:25,0
1499496688,2017-07-08 13:51:28,0
1499496691,2017-07-08 13:51:31,0
1499496694,2017-07-08 13:51:34,0
1499496697,2017-07-08 13:51:37,0
1499496700,2017-07-08 13:51:40,0
1499496703,2017-07-08 13:51:43,0
1499496706,2017-07-08 13:51:46,0
1499496709,2017-07-08 13:51:49,0
1499496712,2017-07-08 13:51:52,0
1499496715,2017-07-08 13:51:55,0
1499496718,2017-07-08 13:51:58,0
1499496721,2017-07-08 13:52:01,0
1499496724,2017-07-08 13:52:04,0
1499496727,2017-07-08 13:52:07,0
1499496730,2017-07-08 13:52:10,0
1499496733,2017-07-08 13:52:13,0
1499496736,2017-07-08 13:52:16,0
1499496739,2017-07-08 13:52:19,0
1499496742,2017-07-08 13:52:22,0
1499496745,2017-07-08 13:52:25,0
1499496748,2017-07-08 13:52:28,0
1499496751,2017-07-08 13:52:31,0
1499496754,2017-07-08 13:52:34,0
1499496757,2017-07-08 13:52:37,0
1499496760,2017-07-08 13:52:40,0
1499496763,2017-07-08 13:52:43,0
1499496766,2017-07-08 13:52:46,0
1499496769,2017-07-08 13:52:49,0
1499496772,2017-07-08 13:52:52,0
1499496775,2017-07-08 13:52:55,0
1499496783,2017-07-08 13:53:03,0
1499496786,2017-07-08 13:53:06,0
1499496787,2017-07-08 13:53:07,0
1499496788,2017-07-08 13:53:08,0
1499496790,2017-07-08 13:53:10,0
1499496793,2017-07-08 13:53:13,0
1499496796,2017-07-08 13:53:16,0
1499496799,2017-07-08 13:53:19,0
1499496802,2017-07-08 13:53:22,0
1499496804,2017-07-08 13:53:24,0
1499496807,2017-07-08 13:53:27,0
1499496811,2017-07-08 13:53:31,0
1499496819,2017-07-08 13:53:39,0
1499496822,2017-07-08 13:53:42,0
1499496823,2017-07-08 13:53:43,0
1499496824,2017-07-08 13:53:44,0
1499496826,2017-07-08 13:53:46,0
1499496829,2017-07-08 13:53:49,0
1499496832,2017-07-08 13:53:52,0
1499496835,2017-07-08 13:53:55,0
1499496838,2017-07-08 13:53:58,0
1499496841,2017-07-08 13:54:01,0
1499496844,2017-07-08 13:54:04,0
1499496847,2017-07-08 13:54:07,0
1499496850,2017-07-08 13:54:10,0
1499496853,2017-07-08 13:54:13,0
1499496856,2017-07-08 13:54:16,0
1499496859,2017-07-08 13:54:19,0
1499496862,2017-07-08 13:54:22,0
1499496865,2017-07-08 13:54:25,0
1499496868,2017-07-08 13:54:28,0
1499496871,2017-07-08 13:54:31,0
1499496875,2017-07-08 13:54:35,0
1499496878,2017-07-08 13:54:38,0
1499496880,2017-07-08 13:54:40,0
1499496883,2017-07-08 13:54:43,0
1499496886,2017-07-08 13:54:46,0
1499496889,2017-07-08 13:54:49,0
1499496892,2017-07-08 13:54:52,0
1499496895,2017-07-08 13:54:55,0
1499496898,2017-07-08 13:54:58,0
1499496901,2017-07-08 13:55:01,0
1499496904,2017-07-08 13:55:04,0
1499496907,2017-07-08 13:55:07,0
1499496910,2017-07-08 13:55:10,0
1499496913,2017-07-08 13:55:13,0
1499496916,2017-07-08 13:55:16,0
1499496919,2017-07-08 13:55:19,0
1499496922,2017-07-08 13:55:22,0
1499496925,2017-07-08 13:55:25,0
1499496928,2017-07-08 13:55:28,0
1499496931,2017-07-08 13:55:31,0
1499496935,2017-07-08 13:55:35,0
1499496937,2017-07-08 13:55:37,0
1499496940,2017-07-08 13:55:40,0
1499496943,2017-07-08 13:55:43,0
1499496946,2017-07-08 13:55:46,0
1499496949,2017-07-08 13:55:49,0
1499496952,2017-07-08 13:55:52,0
1499496955,2017-07-08 13:55:55,0
1499496958,2017-07-08 13:55:58,0
1499496961,2017-07-08 13:56:01,0
1499496964,2017-07-08 13:56:04,0
1499496967,2017-07-08 13:56:07,0
1499496971,2017-07-08 13:56:11,0
1499496973,2017-07-08 13:56:13,0
1499496976,2017-07-08 13:56:16,0
1499496979,2017-07-08 13:56:19,0
1499496982,2017-07-08 13:56:22,0
1499496985,2017-07-08 13:56:25,0
1499496988,2017-07-08 13:56:28,0
1499496991,2017-07-08 13:56:31,0
1499496994,2017-07-08 13:56:34,0
1499496997,2017-07-08 13:56:37,0
1499497000,2017-07-08 13:56:40,0
1499497003,2017-07-08 13:56:43,0
1499497006,2017-07-08 13:56:46,0
1499497009,2017-07-08 13:56:49,0
1499497012,2017-07-08 13:56:52,0
1499497015,2017-07-08 13:56:55,0
1499497018,2017-07-08 13:56:58,0
1499497021,2017-07-08 13:57:01,0
1499497024,2017-07-08 13:57:04,0
1499497027,2017-07-08 13:57:07,0
1499497030,2017-07-08 13:57:10,0
1499497033,2017-07-08 13:57:13,0
1499497036,2017-07-08 13:57:16,0
1499497039,2017-07-08 13:57:19,0
1499497042,2017-07-08 13:57:22,0
1499497045,2017-07-08 13:57:25,0
1499497048,2017-07-08 13:57:28,0
1499497051,2017-07-08 13:57:31,0
1499497054,2017-07-08 13:57:34,0
1499497057,2017-07-08 13:57:37,0
1499497060,2017-07-08 13:57:40,0
1499497063,2017-07-08 13:57:43,0
1499497066,2017-07-08 13:57:46,0
1499497069,2017-07-08 13:57:49,0
1499497072,2017-07-08 13:57:52,0
1499497075,2017-07-08 13:57:55,0
1499497078,2017-07-08 13:57:58,0
1499497081,2017-07-08 13:58:01,0
1499497084,2017-07-08 13:58:04,0
1499497087,2017-07-08 13:58:07,0
1499497090,2017-07-08 13:58:10,0
1499497093,2017-07-08 13:58:13,0
1499497096,2017-07-08 13:58:16,0
1499497099,2017-07-08 13:58:19,0
1499497102,2017-07-08 13:58:22,0
1499497105,2017-07-08 13:58:25,0
1499497108,2017-07-08 13:58:28,0
1499497111,2017-07-08 13:58:31,0
1499497114,2017-07-08 13:58:34,0
1499497117,2017-07-08 13:58:37,0
1499497120,2017-07-08 13:58:40,0
1499497123,2017-07-08 13:58:43,0
1499497127,2017-07-08 13:58:47,0
1499497129,2017-07-08 13:58:49,0
1499497132,2017-07-08 13:58:52,0
1499497135,2017-07-08 13:58:55,0
1499497138,2017-07-08 13:58:58,0
1499497141,2017-07-08 13:59:01,0
1499497144,2017-07-08 13:59:04,0
1499497147,2017-07-08 13:59:07,0
1499497150,2017-07-08 13:59:10,0
1499497153,2017-07-08 13:59:13,0
1499497156,2017-07-08 13:59:16,0
1499497159,2017-07-08 13:59:19,0
1499497162,2017-07-08 13:59:22,0
1499497165,2017-07-08 13:59:25,0
1499497168,2017-07-08 13:59:28,0
1499497171,2017-07-08 13:59:31,0
1499497174,2017-07-08 13:59:34,0
1499497177,2017-07-08 13:59:37,0
1499497180,2017-07-08 13:59:40,0
1499497183,2017-07-08 13:59:43,0
1499497186,2017-07-08 13:59:46,0
1499497189,2017-07-08 13:59:49,0
1499497192,2017-07-08 13:59:52,0
1499497195,2017-07-08 13:59:55,0
1499497198,2017-07-08 13:59:58,0
1499497201,2017-07-08 14:00:01,0
1499497204,2017-07-08 14:00:04,0
1499497207,2017-07-08 14:00:07,0
1499497210,2017-07-08 14:00:10,0
1499497213,2017-07-08 14:00:13,0
1499497216,2017-07-08 14:00:16,0
1499497219,2017-07-08 14:00:19,0
1499497222,2017-07-08 14:00:22,0
1499497225,2017-07-08 14:00:25,0
1499497228,2017-07-08 14:00:28,0
1499497231,2017-07-08 14:00:31,0
1499497234,2017-07-08 14:00:34,0
1499497237,2017-07-08 14:00:37,0
1499497241,2017-07-08 14:00:41,0
1499497244,2017-07-08 14:00:44,0
1499497246,2017-07-08 14:00:46,0
1499497249,2017-07-08 14:00:49,0
1499497252,2017-07-08 14:00:52,0
1499497255,2017-07-08 14:00:55,0
1499497258,2017-07-08 14:00:58,0
1499497261,2017-07-08 14:01:01,0
1499497264,2017-07-08 14:01:04,0
1499497267,2017-07-08 14:01:07,0
1499497270,2017-07-08 14:01:10,0
1499497273,2017-07-08 14:01:13,0
1499497276,2017-07-08 14:01:16,0
1499497280,2017-07-08 14:01:20,0
1499497283,2017-07-08 14:01:23,0
1499497285,2017-07-08 14:01:25,0
1499497288,2017-07-08 14:01:28,0
1499497291,2017-07-08 14:01:31,0
1499497294,2017-07-08 14:01:34,0
1499497297,2017-07-08 14:01:37,0
1499497300,2017-07-08 14:01:40,0
1499497303,2017-07-08 14:01:43,0
1499497306,2017-07-08 14:01:46,0
1499497309,2017-07-08 14:01:49,0
1499497312,2017-07-08 14:01:52,0
1499497315,2017-07-08 14:01:55,0
1499497318,2017-07-08 14:01:58,0
1499497321,2017-07-08 14:02:01,0
1499497324,2017-07-08 14:02:04,0
1499497327,2017-07-08 14:02:07,0
1499497330,2017-07-08 14:02:10,0
1499497333,2017-07-08 14:02:13,0
1499497336,2017-07-08 14:02:16,0
1499497339,2017-07-08 14:02:19,0
1499497342,2017-07-08 14:02:22,0
1499497345,2017-07-08 14:02:25,0
1499497348,2017-07-08 14:02:28,0
1499497351,2017-07-08 14:02:31,0
1499497354,2017-07-08 14:02:34,0
1499497357,2017-07-08 14:02:37,0
1499497360,2017-07-08 14:02:40,0
1499497363,2017-07-08 14:02:43,0
1499497366,2017-07-08 14:02:46,0
1499497370,2017-07-08 14:02:50,0
1499497373,2017-07-08 14:02:53,0
1499497375,2017-07-08 14:02:55,0
1499497378,2017-07-08 14:02:58,0
1499497381,2017-07-08 14:03:01,0
1499497384,2017-07-08 14:03:04,0
1499497387,2017-07-08 14:03:07,0
1499497390,2017-07-08 14:03:10,0
1499497393,2017-07-08 14:03:13,0
1499497396,2017-07-08 14:03:16,0
1499497399,2017-07-08 14:03:19,0
1499497402,2017-07-08 14:03:22,0
1499497405,2017-07-08 14:03:25,0
1499497408,2017-07-08 14:03:28,0
1499497411,2017-07-08 14:03:31,0
1499497415,2017-07-08 14:03:35,0
1499497417,2017-07-08 14:03:37,0
1499497420,2017-07-08 14:03:40,0
1499497423,2017-07-08 14:03:43,0
1499497426,2017-07-08 14:03:46,0
1499497429,2017-07-08 14:03:49,0
1499497432,2017-07-08 14:03:52,0
1499497435,2017-07-08 14:03:55,0
1499497438,2017-07-08 14:03:58,0
1499497441,2017-07-08 14:04:01,0
1499497444,2017-07-08 14:04:04,0
1499497447,2017-07-08 14:04:07,0
1499497450,2017-07-08 14:04:10,0
1499497453,2017-07-08 14:04:13,0
1499497456,2017-07-08 14:04:16,0
1499497459,2017-07-08 14:04:19,0
1499497462,2017-07-08 14:04:22,0
1499497465,2017-07-08 14:04:25,0
1499497468,2017-07-08 14:04:28,0
1499497471,2017-07-08 14:04:31,0
1499497476,2017-07-08 14:04:36,0
1499497479,2017-07-08 14:04:39,0
1499497480,2017-07-08 14:04:40,0
1499497483,2017-07-08 14:04:43,0
1499497486,2017-07-08 14:04:46,0
1499497489,2017-07-08 14:04:49,0
1499497492,2017-07-08 14:04:52,0
1499497495,2017-07-08 14:04:55,0
1499497503,2017-07-08 14:05:03,0
1499497506,2017-07-08 14:05:06,0
1499497508,2017-07-08 14:05:08,0
1499497509,2017-07-08 14:05:09,0
1499497510,2017-07-08 14:05:10,0
1499497513,2017-07-08 14:05:13,0
1499497516,2017-07-08 14:05:16,0
1499497519,2017-07-08 14:05:19,0
1499497522,2017-07-08 14:05:22,0
1499497526,2017-07-08 14:05:26,0
1499497529,2017-07-08 14:05:29,0
1499497531,2017-07-08 14:05:31,0
1499497535,2017-07-08 14:05:35,0
1499497538,2017-07-08 14:05:38,0
1499497540,2017-07-08 14:05:40,0
1499497543,2017-07-08 14:05:43,0
1499497546,2017-07-08 14:05:46,0
1499497549,2017-07-08 14:05:49,0
1499497552,2017-07-08 14:05:52,0
1499497555,2017-07-08 14:05:55,0
1499497558,2017-07-08 14:05:58,0
1499497561,2017-07-08 14:06:01,0
1499497564,2017-07-08 14:06:04,0
1499497567,2017-07-08 14:06:07,0
1499497570,2017-07-08 14:06:10,0
1499497573,2017-07-08 14:06:13,0
1499497577,2017-07-08 14:06:17,0
1499497579,2017-07-08 14:06:19,0
1499497582,2017-07-08 14:06:22,0
1499497585,2017-07-08 14:06:25,0
1499497588,2017-07-08 14:06:28,0
1499497591,2017-07-08 14:06:31,0
1499497594,2017-07-08 14:06:34,0
1499497597,2017-07-08 14:06:37,0
1499497600,2017-07-08 14:06:40,0
1499497603,2017-07-08 14:06:43,0
1499497606,2017-07-08 14:06:46,0
1499497609,2017-07-08 14:06:49,0
1499497612,2017-07-08 14:06:52,0
1499497616,2017-07-08 14:06:56,0
1499497619,2017-07-08 14:06:59,0
1499497621,2017-07-08 14:07:01,0
1499497624,2017-07-08 14:07:04,0
1499497627,2017-07-08 14:07:07,0
1499497630,2017-07-08 14:07:10,0
1499497638,2017-07-08 14:07:18,0
1499497641,2017-07-08 14:07:21,0
1499497642,2017-07-08 14:07:22,0
1499497643,2017-07-08 14:07:23,0
1499497645,2017-07-08 14:07:25,0
1499497647,2017-07-08 14:07:27,0
1499497650,2017-07-08 14:07:30,0
1499497654,2017-07-08 14:07:34,0
1499497658,2017-07-08 14:07:38,0
1499497661,2017-07-08 14:07:41,0
1499497663,2017-07-08 14:07:43,0
1499497666,2017-07-08 14:07:46,0
1499497669,2017-07-08 14:07:49,0
1499497672,2017-07-08 14:07:52,0
1499497675,2017-07-08 14:07:55,0
1499497678,2017-07-08 14:07:58,0
1499497681,2017-07-08 14:08:01,0
1499497684,2017-07-08 14:08:04,0
1499497687,2017-07-08 14:08:07,0
1499497690,2017-07-08 14:08:10,0
1499497693,2017-07-08 14:08:13,0
1499497696,2017-07-08 14:08:16,0
1499497699,2017-07-08 14:08:19,0
1499497702,2017-07-08 14:08:22,0
1499497705,2017-07-08 14:08:25,0
1499497708,2017-07-08 14:08:28,0
1499497711,2017-07-08 14:08:31,0
1499497714,2017-07-08 14:08:34,0
1499497717,2017-07-08 14:08:37,0
1499497720,2017-07-08 14:08:40,0
1499497723,2017-07-08 14:08:43,0
1499497726,2017-07-08 14:08:46,0
1499497729,2017-07-08 14:08:49,0
1499497732,2017-07-08 14:08:52,0
1499497735,2017-07-08 14:08:55,0
1499497738,2017-07-08 14:08:58,0
1499497741,2017-07-08 14:09:01,0
1499497744,2017-07-08 14:09:04,0
1499497747,2017-07-08 14:09:07,0
1499497750,2017-07-08 14:09:10,0
1499497753,2017-07-08 14:09:13,0
1499497756,2017-07-08 14:09:16,0
1499497759,2017-07-08 14:09:19,0
1499497762,2017-07-08 14:09:22,0
1499497766,2017-07-08 14:09:26,0
1499497769,2017-07-08 14:09:29,0
1499497771,2017-07-08 14:09:31,0
1499497775,2017-07-08 14:09:35,0
1499497777,2017-07-08 14:09:37,0
1499497780,2017-07-08 14:09:40,0
1499497783,2017-07-08 14:09:43,0
1499497786,2017-07-08 14:09:46,0
1499497789,2017-07-08 14:09:49,0
1499497792,2017-07-08 14:09:52,0
1499497795,2017-07-08 14:09:55,0
1499497798,2017-07-08 14:09:58,0
1499497801,2017-07-08 14:10:01,0
1499497804,2017-07-08 14:10:04,0
1499497807,2017-07-08 14:10:07,0
1499497810,2017-07-08 14:10:10,0
1499497813,2017-07-08 14:10:13,0
1499497816,2017-07-08 14:10:16,0
1499497819,2017-07-08 14:10:19,0
1499497822,2017-07-08 14:10:22,0
1499497825,2017-07-08 14:10:25,0
1499497828,2017-07-08 14:10:28,0
1499497831,2017-07-08 14:10:31,0
1499497834,2017-07-08 14:10:34,0
1499497837,2017-07-08 14:10:37,0
1499497840,2017-07-08 14:10:40,0
1499497843,2017-07-08 14:10:43,0
1499497848,2017-07-08 14:10:48,0
1499497851,2017-07-08 14:10:51,0
1499497852,2017-07-08 14:10:52,0
1499497855,2017-07-08 14:10:55,0
1499497858,2017-07-08 14:10:58,0
1499497861,2017-07-08 14:11:01,0
1499497864,2017-07-08 14:11:04,0
1499497867,2017-07-08 14:11:07,0
1499497870,2017-07-08 14:11:10,0
1499497873,2017-07-08 14:11:13,0
1499497877,2017-07-08 14:11:17,0
1499497881,2017-07-08 14:11:21,0
1499497882,2017-07-08 14:11:22,0
1499497885,2017-07-08 14:11:25,0
1499497888,2017-07-08 14:11:28,0
1499497891,2017-07-08 14:11:31,0
1499497894,2017-07-08 14:11:34,0
1499497897,2017-07-08 14:11:37,0
1499497900,2017-07-08 14:11:40,0
1499497904,2017-07-08 14:11:44,0
1499497906,2017-07-08 14:11:46,0
1499497909,2017-07-08 14:11:49,0
1499497912,2017-07-08 14:11:52,0
1499497915,2017-07-08 14:11:55,0
1499497918,2017-07-08 14:11:58,0
1499497921,2017-07-08 14:12:01,0
1499497924,2017-07-08 14:12:04,0
1499497929,2017-07-08 14:12:09,0
1499497932,2017-07-08 14:12:12,0
1499497933,2017-07-08 14:12:13,0
1499497936,2017-07-08 14:12:16,0
1499497939,2017-07-08 14:12:19,0
1499497942,2017-07-08 14:12:22,0
1499497945,2017-07-08 14:12:25,0
1499497948,2017-07-08 14:12:28,0
1499497951,2017-07-08 14:12:31,0
1499497954,2017-07-08 14:12:34,0
1499497957,2017-07-08 14:12:37,0
1499497960,2017-07-08 14:12:40,0
1499497963,2017-07-08 14:12:43,0
1499497966,2017-07-08 14:12:46,0
1499497969,2017-07-08 14:12:49,0
1499497974,2017-07-08 14:12:54,0
1499497978,2017-07-08 14:12:58,0
1499497979,2017-07-08 14:12:59,0
1499497981,2017-07-08 14:13:01,0
1499497984,2017-07-08 14:13:04,0
1499497987,2017-07-08 14:13:07,0
1499497990,2017-07-08 14:13:10,0
1499497993,2017-07-08 14:13:13,0
1499497996,2017-07-08 14:13:16,0
1499497999,2017-07-08 14:13:19,0
1499498002,2017-07-08 14:13:22,0
1499498005,2017-07-08 14:13:25,0
1499498008,2017-07-08 14:13:28,0
1499498011,2017-07-08 14:13:31,0
1499498014,2017-07-08 14:13:34,0
1499498017,2017-07-08 14:13:37,0
1499498020,2017-07-08 14:13:40,0
1499498023,2017-07-08 14:13:43,0
1499498026,2017-07-08 14:13:46,0
1499498029,2017-07-08 14:13:49,0
1499498037,2017-07-08 14:13:57,0
1499498040,2017-07-08 14:14:00,0
1499498042,2017-07-08 14:14:02,0
1499498049,2017-07-08 14:14:09,0
1499498050,2017-07-08 14:14:10,0
1499498052,2017-07-08 14:14:12,0
1499498053,2017-07-08 14:14:13,0
1499498055,2017-07-08 14:14:15,0
1499498056,2017-07-08 14:14:16,0
1499498059,2017-07-08 14:14:19,0
1499498062,2017-07-08 14:14:22,0
1499498065,2017-07-08 14:14:25,0
1499498068,2017-07-08 14:14:28,0
1499498071,2017-07-08 14:14:31,0
1499498074,2017-07-08 14:14:34,0
1499498077,2017-07-08 14:14:37,0
1499498080,2017-07-08 14:14:40,0
1499498083,2017-07-08 14:14:43,0
1499498086,2017-07-08 14:14:46,0
1499498090,2017-07-08 14:14:50,0
1499498093,2017-07-08 14:14:53,0
1499498095,2017-07-08 14:14:55,0
1499498098,2017-07-08 14:14:58,0
1499498101,2017-07-08 14:15:01,0
1499498104,2017-07-08 14:15:04,0
1499498108,2017-07-08 14:15:08,0
1499498110,2017-07-08 14:15:10,0
1499498113,2017-07-08 14:15:13,0
1499498116,2017-07-08 14:15:16,0
1499498119,2017-07-08 14:15:19,0
1499498122,2017-07-08 14:15:22,0
1499498125,2017-07-08 14:15:25,0
1499498128,2017-07-08 14:15:28,0
1499498131,2017-07-08 14:15:31,0
1499498134,2017-07-08 14:15:34,0
1499498137,2017-07-08 14:15:37,0
1499498140,2017-07-08 14:15:40,0
1499498143,2017-07-08 14:15:43,0
1499498146,2017-07-08 14:15:46,0
1499498149,2017-07-08 14:15:49,0
1499498152,2017-07-08 14:15:52,0
1499498155,2017-07-08 14:15:55,0
1499498158,2017-07-08 14:15:58,0
1499498161,2017-07-08 14:16:01,0
1499498164,2017-07-08 14:16:04,0
1499498167,2017-07-08 14:16:07,0
1499498170,2017-07-08 14:16:10,0
1499498173,2017-07-08 14:16:13,0
1499498176,2017-07-08 14:16:16,0
1499498179,2017-07-08 14:16:19,0
1499498182,2017-07-08 14:16:22,0
1499498185,2017-07-08 14:16:25,0
1499498188,2017-07-08 14:16:28,0
1499498191,2017-07-08 14:16:31,0
1499498194,2017-07-08 14:16:34,0
1499498197,2017-07-08 14:16:37,0
1499498200,2017-07-08 14:16:40,0
1499498203,2017-07-08 14:16:43,0
1499498206,2017-07-08 14:16:46,0
1499498209,2017-07-08 14:16:49,0
1499498212,2017-07-08 14:16:52,0
1499498215,2017-07-08 14:16:55,0
1499498218,2017-07-08 14:16:58,0
1499498221,2017-07-08 14:17:01,0
1499498224,2017-07-08 14:17:04,0
1499498227,2017-07-08 14:17:07,0
1499498230,2017-07-08 14:17:10,0
1499498233,2017-07-08 14:17:13,0
1499498236,2017-07-08 14:17:16,0
1499498239,2017-07-08 14:17:19,0
1499498242,2017-07-08 14:17:22,0
1499498245,2017-07-08 14:17:25,0
1499498248,2017-07-08 14:17:28,0
1499498251,2017-07-08 14:17:31,0
1499498255,2017-07-08 14:17:35,0
1499498258,2017-07-08 14:17:38,0
1499498260,2017-07-08 14:17:40,0
1499498264,2017-07-08 14:17:44,0
1499498267,2017-07-08 14:17:47,0
1499498269,2017-07-08 14:17:49,0
1499498272,2017-07-08 14:17:52,0
1499498275,2017-07-08 14:17:55,0
1499498278,2017-07-08 14:17:58,0
1499498281,2017-07-08 14:18:01,0
1499498284,2017-07-08 14:18:04,0
1499498287,2017-07-08 14:18:07,0
1499498290,2017-07-08 14:18:10,0
1499498293,2017-07-08 14:18:13,0
1499498296,2017-07-08 14:18:16,0
1499498299,2017-07-08 14:18:19,0
1499498302,2017-07-08 14:18:22,0
1499498305,2017-07-08 14:18:25,0
1499498308,2017-07-08 14:18:28,0
1499498311,2017-07-08 14:18:31,0
1499498314,2017-07-08 14:18:34,0
1499498317,2017-07-08 14:18:37,0
1499498320,2017-07-08 14:18:40,0
1499498323,2017-07-08 14:18:43,0
1499498326,2017-07-08 14:18:46,0
1499498329,2017-07-08 14:18:49,0
1499498332,2017-07-08 14:18:52,0
1499498335,2017-07-08 14:18:55,0
1499498338,2017-07-08 14:18:58,0
1499498341,2017-07-08 14:19:01,0
1499498344,2017-07-08 14:19:04,0
1499498347,2017-07-08 14:19:07,0
1499498350,2017-07-08 14:19:10,0
1499498353,2017-07-08 14:19:13,0
1499498356,2017-07-08 14:19:16,0
1499498359,2017-07-08 14:19:19,0
1499498362,2017-07-08 14:19:22,0
1499498366,2017-07-08 14:19:26,0
1499498369,2017-07-08 14:19:29,0
1499498372,2017-07-08 14:19:32,0
1499498376,2017-07-08 14:19:36,0
1499498377,2017-07-08 14:19:37,0
1499498380,2017-07-08 14:19:40,0
1499498383,2017-07-08 14:19:43,0
1499498386,2017-07-08 14:19:46,0
1499498389,2017-07-08 14:19:49,0
1499498392,2017-07-08 14:19:52,0
1499498395,2017-07-08 14:19:55,0
1499498398,2017-07-08 14:19:58,0
1499498401,2017-07-08 14:20:01,0
1499498404,2017-07-08 14:20:04,0
1499498407,2017-07-08 14:20:07,0
1499498410,2017-07-08 14:20:10,0
1499498414,2017-07-08 14:20:14,0
1499498417,2017-07-08 14:20:17,0
1499498419,2017-07-08 14:20:19,0
1499498423,2017-07-08 14:20:23,0
1499498426,2017-07-08 14:20:26,0
1499498428,2017-07-08 14:20:28,0
1499498431,2017-07-08 14:20:31,0
1499498434,2017-07-08 14:20:34,0
1499498437,2017-07-08 14:20:37,0
1499498440,2017-07-08 14:20:40,0
1499498443,2017-07-08 14:20:43,0
1499498446,2017-07-08 14:20:46,0
1499498449,2017-07-08 14:20:49,0
1499498452,2017-07-08 14:20:52,0
1499498455,2017-07-08 14:20:55,0
1499498458,2017-07-08 14:20:58,0
1499498461,2017-07-08 14:21:01,0
1499498464,2017-07-08 14:21:04,0
1499498467,2017-07-08 14:21:07,0
1499498470,2017-07-08 14:21:10,0
1499498473,2017-07-08 14:21:13,0
1499498477,2017-07-08 14:21:17,0
1499498479,2017-07-08 14:21:19,0
1499498482,2017-07-08 14:21:22,0
1499498485,2017-07-08 14:21:25,0
1499498488,2017-07-08 14:21:28,0
1499498491,2017-07-08 14:21:31,0
1499498494,2017-07-08 14:21:34,0
1499498497,2017-07-08 14:21:37,0
1499498501,2017-07-08 14:21:41,0
1499498504,2017-07-08 14:21:44,0
1499498506,2017-07-08 14:21:46,0
1499498509,2017-07-08 14:21:49,0
1499498512,2017-07-08 14:21:52,0
1499498515,2017-07-08 14:21:55,0
1499498518,2017-07-08 14:21:58,0
1499498521,2017-07-08 14:22:01,0
1499498524,2017-07-08 14:22:04,0
1499498527,2017-07-08 14:22:07,0
1499498530,2017-07-08 14:22:10,0
1499498533,2017-07-08 14:22:13,0
1499498536,2017-07-08 14:22:16,0
1499498539,2017-07-08 14:22:19,0
1499498542,2017-07-08 14:22:22,0
1499498545,2017-07-08 14:22:25,0
1499498548,2017-07-08 14:22:28,0
1499498551,2017-07-08 14:22:31,0
1499498555,2017-07-08 14:22:35,0
1499498558,2017-07-08 14:22:38,0
1499498560,2017-07-08 14:22:40,0
1499498564,2017-07-08 14:22:44,0
1499498566,2017-07-08 14:22:46,0
1499498569,2017-07-08 14:22:49,0
1499498572,2017-07-08 14:22:52,0
1499498575,2017-07-08 14:22:55,0
1499498579,2017-07-08 14:22:59,0
1499498582,2017-07-08 14:23:02,0
1499498584,2017-07-08 14:23:04,0
1499498587,2017-07-08 14:23:07,0
1499498590,2017-07-08 14:23:10,0
1499498594,2017-07-08 14:23:14,0
1499498596,2017-07-08 14:23:16,0
1499498604,2017-07-08 14:23:24,0
1499498607,2017-07-08 14:23:27,0
1499498608,2017-07-08 14:23:28,0
1499498610,2017-07-08 14:23:30,0
1499498611,2017-07-08 14:23:31,0
1499498614,2017-07-08 14:23:34,0
1499498617,2017-07-08 14:23:37,0
1499498620,2017-07-08 14:23:40,0
1499498623,2017-07-08 14:23:43,0
1499498626,2017-07-08 14:23:46,0
1499498629,2017-07-08 14:23:49,0
1499498632,2017-07-08 14:23:52,0
1499498635,2017-07-08 14:23:55,0
1499498638,2017-07-08 14:23:58,0
1499498641,2017-07-08 14:24:01,0
1499498644,2017-07-08 14:24:04,0
