ID,Date,Time,Volt,Current,Earth Leak,Pwr.Factor,APower(W),RPower(Var),Energy(Wh),REnergy(Varh),Status,AFCI_Arc,CP.A0.Mag,CP.A0.rms,CP.Irms.rate,CP.DC.rate,CP.B1.rms,AFE.I_A,AFE.V,CP.PFCI.T_High
124930529,24/1/2018,13:59:04,241.462,7.729,0,0.831,1550,971,1948,1500,0,,,,,,,,,
124930529,24/1/2018,13:59:20,240.965,7.738,0,0.831,1553,973,1955,1507,0,,,,,,,,,
124930529,24/1/2018,13:59:36,240.794,7.73,0,0.832,1552,968,1962,1514,0,,,,,,,,,
124930529,24/1/2018,13:59:52,240.827,7.73,0,0.832,1565,975,1969,1521,0,,,,,,,,,
124930529,24/1/2018,14:00:08,241.069,7.727,0,0.834,1560,967,1976,1529,0,,,,,,,,,
124930529,24/1/2018,14:00:24,241.627,7.732,0,0.834,1565,971,1983,1536,0,,,,,,,,,
124930529,24/1/2018,14:00:58,241.805,7.691,0,0.83,1547,974,1990,1543,0,,,,,,,,,
124930529,24/1/2018,14:01:12,241.323,7.717,0,0.832,1554,971,2001,1555,0,,,,,,,,,
124930529,24/1/2018,14:01:22,241.781,7.722,5,0.831,1567,975,2008,1562,0,,,,,,,,,
124930529,24/1/2018,14:01:39,241.358,7.734,5,0.836,1579,966,2015,1569,0,,,,,,,,,
124930529,24/1/2018,14:01:55,241.235,7.837,5,0.838,1590,964,2022,1576,0,,,,,,,,,
124930529,24/1/2018,14:02:10,241.308,7.862,4,0.838,1595,969,2030,1583,0,,,,,,,,,
124930529,24/1/2018,14:02:26,241.467,7.836,4,0.837,1590,971,2037,1591,0,,,,,,,,,
124930529,24/1/2018,14:02:42,241.47,7.858,4,0.838,1594,969,2044,1598,0,,,,,,,,,
124930529,24/1/2018,14:02:58,241.597,7.806,4,0.836,1575,969,2051,1605,0,,,,,,,,,
124930529,24/1/2018,14:03:15,238.375,10.596,4,0.926,2364,873,2061,1612,0,,,,,,,,,
124930529,24/1/2018,14:03:30,238.188,10.543,4,0.925,2341,876,2072,1618,0,,,,,,,,,
124930529,24/1/2018,14:03:46,238.26,10.569,3,0.925,2340,880,2082,1625,0,,,,,,,,,
124930529,24/1/2018,14:04:02,238.433,10.593,3,0.925,2338,883,2093,1631,0,,,,,,,,,
124930529,24/1/2018,14:04:18,241.213,7.791,0,0.837,1569,966,2101,1638,0,,,,,,,,,
124930529,24/1/2018,14:04:34,240.627,7.792,0,0.835,1573,964,2108,1645,0,,,,,,,,,
124930529,24/1/2018,14:04:50,240.56,7.784,0,0.834,1573,964,2116,1652,0,,,,,,,,,
124930529,24/1/2018,14:05:06,240.554,7.875,0,0.838,1588,970,2123,1660,0,,,,,,,,,
124930529,24/1/2018,14:05:22,240.869,7.808,0,0.835,1590,973,2130,1667,0,,,,,,,,,
124930529,24/1/2018,14:05:38,241.195,7.802,0,0.835,1575,971,2137,1674,0,,,,,,,,,
124930529,24/1/2018,14:05:54,241.8,7.771,0,0.834,1571,972,2144,1681,0,,,,,,,,,
124930529,24/1/2018,14:06:10,235.964,7.711,0,0.839,1538,923,2151,1688,0,,,,,,,,,
124930529,24/1/2018,14:06:26,233.307,7.68,0,0.841,1505,890,2158,1695,0,,,,,,,,,
124930529,24/1/2018,14:06:43,219.509,7.485,0,0.872,1430,706,2165,1701,0,,,,,,,,,
124930529,24/1/2018,14:06:58,219.691,7.385,0,0.859,1387,761,2171,1706,0,,,,,,,,,
124930529,24/1/2018,14:07:14,219.828,7.316,0,0.855,1382,764,2177,1712,0,,,,,,,,,
124930529,24/1/2018,14:07:30,219.62,7.354,0,0.855,1383,770,2183,1718,0,,,,,,,,,
124930529,24/1/2018,14:07:46,219.74,7.319,0,0.855,1380,769,2190,1723,0,,,,,,,,,
124930529,24/1/2018,14:08:06,219.326,7.286,0,0.854,1375,766,2196,1729,0,,,,,,,,,
124930529,24/1/2018,14:08:18,219.187,7.271,0,0.855,1373,763,2202,1735,0,,,,,,,,,
124930529,24/1/2018,14:08:34,219.14,7.239,0,0.853,1370,764,2208,1740,0,,,,,,,,,
124930529,24/1/2018,14:08:57,219.322,7.242,0,0.853,1367,760,2214,1746,0,,,,,,,,,
124930529,24/1/2018,14:09:06,219.471,7.256,0,0.854,1366,764,2221,1752,0,,,,,,,,,
124930529,24/1/2018,14:09:22,219.658,7.265,0,0.855,1381,759,2227,1757,0,,,,,,,,,
124930529,24/1/2018,14:09:38,219.659,7.27,0,0.853,1374,761,2233,1763,0,,,,,,,,,
124930529,24/1/2018,14:09:54,219.758,7.256,0,0.853,1370,764,2239,1769,0,,,,,,,,,
124930529,24/1/2018,14:10:10,219.847,7.256,0,0.853,1361,766,2245,1774,0,,,,,,,,,
124930529,24/1/2018,14:10:26,219.59,7.223,0,0.854,1364,763,2251,1780,0,,,,,,,,,
124930529,24/1/2018,14:10:42,219.782,7.203,0,0.853,1359,761,2257,1786,0,,,,,,,,,
124930529,24/1/2018,14:10:58,219.609,7.205,0,0.854,1364,756,2264,1791,0,,,,,,,,,
124930529,24/1/2018,14:11:14,220.13,7.203,0,0.853,1362,761,2270,1797,0,,,,,,,,,
124930529,24/1/2018,14:11:30,220.631,6.875,0,0.843,1282,745,2275,1802,0,,,,,,,,,
124930529,24/1/2018,14:11:46,220.345,6.879,1,0.842,1279,749,2281,1808,0,,,,,,,,,
124930529,24/1/2018,14:12:02,220.403,6.853,2,0.841,1275,751,2287,1814,0,,,,,,,,,
124930529,24/1/2018,14:12:18,220.27,6.803,3,0.839,1267,750,2293,1819,0,,,,,,,,,
124930529,24/1/2018,14:12:34,220.586,6.807,2,0.839,1264,751,2298,1825,0,,,,,,,,,
124930529,24/1/2018,14:12:50,220.601,6.822,3,0.84,1279,753,2304,1830,0,,,,,,,,,
124930529,24/1/2018,14:13:06,221.667,6.828,0,0.839,1278,762,2310,1836,0,,,,,,,,,
124930529,24/1/2018,14:13:22,225.257,6.876,2,0.837,1309,789,2316,1842,0,,,,,,,,,
124930529,24/1/2018,14:13:38,231.92,6.9,0,0.829,1334,835,2322,1848,0,,,,,,,,,
124930529,24/1/2018,14:13:54,235.942,6.932,2,0.825,1354,865,2328,1854,0,,,,,,,,,
124930529,24/1/2018,14:14:10,239.538,6.939,0,0.821,1375,894,2334,1861,0,,,,,,,,,
124930529,24/1/2018,14:14:26,239.101,6.972,1,0.824,1378,890,2340,1867,0,,,,,,,,,
124930529,24/1/2018,14:14:42,237.181,6.899,0,0.823,1354,874,2346,1874,0,,,,,,,,,
124930529,24/1/2018,14:14:58,234.663,6.893,2,0.826,1341,848,2352,1880,0,,,,,,,,,
124930529,24/1/2018,14:15:14,237.06,6.938,1,0.823,1364,879,2358,1886,0,,,,,,,,,
124930529,24/1/2018,14:15:30,241.369,6.966,1,0.819,1381,909,2365,1893,0,,,,,,,,,
124930529,24/1/2018,14:15:46,236.392,6.899,0,0.824,1351,867,2371,1900,0,,,,,,,,,
124930529,24/1/2018,14:16:02,234.622,6.873,0,0.826,1336,850,2377,1906,0,,,,,,,,,
124930529,24/1/2018,14:16:18,237.189,6.907,0,0.822,1355,881,2383,1912,0,,,,,,,,,
124930529,24/1/2018,14:16:34,241.099,6.954,0,0.818,1374,908,2389,1919,0,,,,,,,,,
124930529,24/1/2018,14:16:50,241.142,6.938,0,0.818,1376,906,2395,1926,0,,,,,,,,,
124930529,24/1/2018,14:17:06,240.855,6.97,0,0.82,1380,910,2401,1933,0,,,,,,,,,
124930529,24/1/2018,14:17:22,241.18,7.01,0,0.822,1398,907,2408,1939,0,,,,,,,,,
124930529,24/1/2018,14:17:38,241.123,6.969,0,0.819,1383,911,2414,1946,0,,,,,,,,,
124930529,24/1/2018,14:17:54,241.444,6.956,0,0.817,1378,914,2420,1953,0,,,,,,,,,
124930529,24/1/2018,14:18:10,241.467,6.951,0,0.818,1371,912,2426,1960,0,,,,,,,,,
124930529,24/1/2018,14:18:26,241.814,6.932,0,0.816,1372,917,2433,1966,0,,,,,,,,,
124930529,24/1/2018,14:18:42,241.474,6.949,0,0.816,1374,917,2439,1973,0,,,,,,,,,
124930529,24/1/2018,14:18:58,241.231,6.901,0,0.816,1366,910,2445,1980,0,,,,,,,,,
124930529,24/1/2018,14:19:14,240.509,7.002,0,0.834,1416,876,2451,1987,0,,,,,,,,,
124930529,24/1/2018,14:19:30,240.364,6.776,0,0.841,1388,832,2457,1993,0,,,,,,,,,
124930529,24/1/2018,14:19:46,239.676,6.812,0,0.846,1387,824,2464,1999,0,,,,,,,,,
124930529,24/1/2018,14:20:03,239.378,6.788,0,0.846,1382,819,2470,2005,0,,,,,,,,,
124930529,24/1/2018,14:20:18,239.704,6.793,0,0.845,1382,826,2476,2011,0,,,,,,,,,
124930529,24/1/2018,14:20:34,240.285,6.551,0,0.844,1334,802,2482,2017,0,,,,,,,,,
124930529,24/1/2018,14:20:50,240.427,6.527,0,0.843,1331,807,2488,2023,0,,,,,,,,,
124930529,24/1/2018,14:21:06,240.288,6.567,0,0.844,1335,801,2494,2029,0,,,,,,,,,
124930529,24/1/2018,14:21:22,241.177,6.574,0,0.843,1340,809,2500,2035,0,,,,,,,,,
124930529,24/1/2018,14:21:38,241.892,6.56,0,0.843,1353,810,2507,2041,0,,,,,,,,,
124930529,24/1/2018,14:21:54,241.594,6.565,0,0.843,1343,810,2513,2047,0,,,,,,,,,
124930529,24/1/2018,14:22:10,241.214,6.555,0,0.843,1340,811,2519,2053,0,,,,,,,,,
124930529,24/1/2018,14:22:26,241.434,6.581,0,0.843,1336,812,2525,2059,0,,,,,,,,,
124930529,24/1/2018,14:22:43,241.692,6.538,0,0.842,1340,812,2531,2065,0,,,,,,,,,
124930529,24/1/2018,14:22:58,241.808,6.55,0,0.842,1341,813,2537,2071,0,,,,,,,,,
124930529,24/1/2018,14:23:14,241.147,6.591,0,0.844,1340,806,2543,2077,0,,,,,,,,,
124930529,24/1/2018,14:23:30,241.807,6.565,0,0.843,1344,816,2549,2083,0,,,,,,,,,
124930529,24/1/2018,14:23:46,241.681,6.571,0,0.842,1340,815,2555,2089,0,,,,,,,,,
124930529,24/1/2018,14:24:02,241.726,6.611,0,0.844,1366,816,2561,2095,0,,,,,,,,,
124930529,24/1/2018,14:24:18,242.036,6.565,0,0.842,1341,815,2567,2101,0,,,,,,,,,
124930529,24/1/2018,14:24:34,241.34,6.548,0,0.842,1339,813,2573,2108,0,,,,,,,,,
124930529,24/1/2018,14:25:01,241.639,6.557,0,0.841,1350,814,2579,2114,0,,,,,,,,,
124930529,24/1/2018,14:25:06,241.644,6.613,0,0.844,1363,814,2585,2120,0,,,,,,,,,
124930529,24/1/2018,14:25:26,241.217,6.634,0,0.846,1357,817,2591,2126,0,,,,,,,,,
124930529,24/1/2018,14:25:38,241.75,6.621,0,0.844,1357,816,2597,2132,0,,,,,,,,,
124930529,24/1/2018,14:25:55,241.531,6.615,0,0.843,1363,817,2604,2138,0,,,,,,,,,
124930529,24/1/2018,14:26:10,241.594,6.62,0,0.843,1349,817,2610,2144,0,,,,,,,,,
124930529,24/1/2018,14:26:27,241.466,6.603,0,0.843,1352,818,2616,2150,0,,,,,,,,,
124930529,24/1/2018,14:26:42,241.588,6.569,0,0.845,1345,812,2622,2156,0,,,,,,,,,
124930529,24/1/2018,14:26:58,240.755,6.602,0,0.848,1359,801,2628,2162,0,,,,,,,,,
124930529,24/1/2018,14:27:16,240.556,6.635,0,0.849,1357,802,2634,2168,0,,,,,,,,,
124930529,24/1/2018,14:27:30,238.72,6.599,0,0.851,1353,786,2640,2174,0,,,,,,,,,
124930529,24/1/2018,14:27:46,237.652,6.568,0,0.852,1332,771,2646,2179,0,,,,,,,,,
124930529,24/1/2018,14:28:02,239.064,6.58,0,0.849,1342,787,2652,2185,0,,,,,,,,,
124930529,24/1/2018,14:28:18,238.868,6.578,0,0.85,1347,785,2658,2191,0,,,,,,,,,
124930529,24/1/2018,14:28:34,239.59,6.593,0,0.849,1352,794,2664,2197,0,,,,,,,,,
124930529,24/1/2018,14:28:52,241.075,6.602,1,0.846,1355,807,2670,2203,0,,,,,,,,,
124930529,24/1/2018,14:29:06,241.621,6.623,0,0.846,1365,811,2677,2209,0,,,,,,,,,
124930529,24/1/2018,14:29:22,242.236,6.583,1,0.844,1350,816,2683,2215,0,,,,,,,,,
124930529,24/1/2018,14:29:38,242.599,6.592,0,0.843,1356,821,2689,2221,0,,,,,,,,,
124930529,24/1/2018,14:29:54,242.678,6.593,0,0.842,1357,824,2695,2227,0,,,,,,,,,
124930529,24/1/2018,14:30:10,243.026,6.599,1,0.842,1362,829,2701,2233,0,,,,,,,,,
124930529,24/1/2018,14:30:26,243.04,6.594,0,0.842,1362,828,2707,2239,0,,,,,,,,,
124930529,24/1/2018,14:30:42,242.959,6.574,0,0.842,1349,823,2713,2245,0,,,,,,,,,
124930529,24/1/2018,14:31:01,242.909,6.59,0,0.842,1358,821,2719,2252,0,,,,,,,,,
124930529,24/1/2018,14:31:14,242.134,6.571,0,0.843,1346,817,2725,2258,0,,,,,,,,,
124930529,24/1/2018,14:31:30,241.119,6.544,0,0.845,1336,805,2731,2264,0,,,,,,,,,
124930529,24/1/2018,14:31:46,241.182,6.553,0,0.845,1339,806,2737,2270,0,,,,,,,,,
124930529,24/1/2018,14:32:02,241.348,6.577,0,0.845,1345,808,2743,2276,0,,,,,,,,,
124930529,24/1/2018,14:32:18,241.066,7.161,0,0.847,1470,871,2750,2282,0,,,,,,,,,
124930529,24/1/2018,14:32:34,240.756,7.206,0,0.847,1478,873,2757,2288,0,,,,,,,,,
124930529,24/1/2018,14:32:50,239.602,7.19,1,0.848,1471,865,2763,2295,0,,,,,,,,,
124930529,24/1/2018,14:33:06,240.062,7.164,0,0.849,1443,850,2770,2301,0,,,,,,,,,
124930529,24/1/2018,14:33:22,237.302,9.689,0,0.937,2161,743,2779,2307,0,,,,,,,,,
124930529,24/1/2018,14:33:38,236.968,9.684,0,0.937,2164,745,2789,2312,0,,,,,,,,,
124930529,24/1/2018,14:33:54,236.905,9.652,0,0.938,2150,736,2798,2318,0,,,,,,,,,
124930529,24/1/2018,14:34:10,236.915,9.686,0,0.937,2157,744,2808,2323,0,,,,,,,,,
124930529,24/1/2018,14:34:27,239.738,6.885,1,0.848,1402,826,2815,2330,0,,,,,,,,,
124930529,24/1/2018,14:34:42,240.073,6.822,0,0.846,1395,827,2821,2336,0,,,,,,,,,
124930529,24/1/2018,14:34:58,240.511,6.852,0,0.848,1401,829,2827,2342,0,,,,,,,,,
124930529,24/1/2018,14:35:14,240.57,6.9,1,0.849,1420,837,2834,2348,0,,,,,,,,,
124930529,24/1/2018,14:35:30,240.665,6.902,0,0.847,1416,833,2840,2354,0,,,,,,,,,
124930529,24/1/2018,14:35:46,240.037,6.898,0,0.849,1406,826,2846,2360,0,,,,,,,,,
124930529,24/1/2018,14:36:02,240.202,6.899,0,0.851,1415,825,2853,2366,0,,,,,,,,,
124930529,24/1/2018,14:36:19,240.262,6.875,1,0.848,1401,831,2859,2373,0,,,,,,,,,
124930529,24/1/2018,14:36:34,239.83,6.839,0,0.847,1401,827,2865,2379,0,,,,,,,,,
124930529,24/1/2018,14:36:50,238.413,6.886,0,0.851,1408,810,2872,2385,0,,,,,,,,,
124930529,24/1/2018,14:37:06,238.234,6.874,0,0.85,1397,815,2878,2391,0,,,,,,,,,
124930529,24/1/2018,14:37:22,238.82,6.843,0,0.848,1392,820,2884,2397,0,,,,,,,,,
124930529,24/1/2018,14:37:38,238.568,6.864,0,0.849,1389,816,2891,2403,0,,,,,,,,,
124930529,24/1/2018,14:37:54,231.211,6.805,0,0.857,1354,760,2897,2409,0,,,,,,,,,
124930529,24/1/2018,14:38:10,235.371,6.873,0,0.853,1378,791,2903,2415,0,,,,,,,,,
124930529,24/1/2018,14:38:26,234.569,6.849,0,0.857,1382,776,2909,2420,0,,,,,,,,,
124930529,24/1/2018,14:38:42,228.638,6.811,0,0.862,1334,736,2915,2426,0,,,,,,,,,
124930529,24/1/2018,14:38:58,234.561,6.812,0,0.854,1370,780,2921,2432,0,,,,,,,,,
124930529,24/1/2018,14:39:14,236.51,6.804,0,0.852,1381,796,2928,2437,0,,,,,,,,,
124930529,24/1/2018,14:39:30,238.343,6.853,0,0.85,1390,815,2934,2443,0,,,,,,,,,
124930529,24/1/2018,14:39:46,238.71,6.823,0,0.85,1381,816,2940,2449,0,,,,,,,,,
124930529,24/1/2018,14:40:02,238.876,6.878,0,0.849,1406,823,2946,2456,0,,,,,,,,,
124930529,24/1/2018,14:40:18,239.44,6.873,0,0.85,1414,825,2953,2462,0,,,,,,,,,
124930529,24/1/2018,14:40:34,239.531,6.873,0,0.849,1401,819,2959,2468,0,,,,,,,,,
124930529,24/1/2018,14:40:51,238.674,6.907,0,0.851,1406,816,2965,2474,0,,,,,,,,,
124930529,24/1/2018,14:41:06,236.851,6.903,0,0.856,1406,795,2972,2480,0,,,,,,,,,
124930529,24/1/2018,14:41:22,235.454,6.792,0,0.852,1370,790,2978,2486,0,,,,,,,,,
124930529,24/1/2018,14:41:38,236.5,6.861,0,0.853,1372,798,2984,2492,0,,,,,,,,,
124930529,24/1/2018,14:41:54,238.454,6.87,0,0.852,1384,814,2990,2498,0,,,,,,,,,
124930529,24/1/2018,14:42:10,239.2,6.845,0,0.849,1393,818,2997,2504,0,,,,,,,,,
124930529,24/1/2018,14:42:26,239.714,6.823,0,0.848,1393,818,3003,2510,0,,,,,,,,,
124930529,24/1/2018,14:42:42,239.707,6.812,0,0.848,1395,825,3009,2516,0,,,,,,,,,
124930529,24/1/2018,14:42:58,239.991,6.79,0,0.847,1387,822,3016,2522,0,,,,,,,,,
124930529,24/1/2018,14:43:14,240.227,6.799,0,0.846,1386,825,3022,2528,0,,,,,,,,,
124930529,24/1/2018,14:43:30,239.564,6.813,0,0.846,1385,822,3028,2534,0,,,,,,,,,
124930529,24/1/2018,14:43:46,238.925,6.815,0,0.848,1391,817,3034,2540,0,,,,,,,,,
124930529,24/1/2018,14:44:02,238.853,6.824,0,0.848,1383,816,3041,2546,0,,,,,,,,,
124930529,24/1/2018,14:44:18,238.606,6.851,0,0.85,1391,816,3047,2552,0,,,,,,,,,
124930529,24/1/2018,14:44:34,238.68,6.851,0,0.852,1391,811,3053,2558,0,,,,,,,,,
124930529,24/1/2018,14:44:50,238.36,6.849,0,0.85,1396,813,3059,2564,0,,,,,,,,,
124930529,24/1/2018,14:45:06,238.702,6.808,0,0.847,1384,820,3066,2570,0,,,,,,,,,
124930529,24/1/2018,14:45:22,238.347,6.812,0,0.85,1397,811,3072,2576,0,,,,,,,,,
124930529,24/1/2018,14:45:38,237.309,6.826,0,0.849,1390,810,3078,2582,0,,,,,,,,,
124930529,24/1/2018,14:45:54,237.036,6.805,0,0.848,1373,804,3084,2588,0,,,,,,,,,
124930529,24/1/2018,14:46:10,236.441,6.896,0,0.851,1392,800,3091,2594,0,,,,,,,,,
124930529,24/1/2018,14:46:26,237.246,6.811,0,0.848,1375,808,3097,2600,0,,,,,,,,,
124930529,24/1/2018,14:46:42,236.854,6.845,0,0.85,1391,807,3103,2606,0,,,,,,,,,
124930529,24/1/2018,14:46:58,237.248,6.841,0,0.849,1385,812,3109,2612,0,,,,,,,,,
124930529,24/1/2018,14:47:14,237.399,6.83,0,0.849,1389,808,3116,2618,0,,,,,,,,,
124930529,24/1/2018,14:47:30,236.711,6.845,0,0.851,1384,803,3122,2624,0,,,,,,,,,
124930529,24/1/2018,14:47:46,237.11,6.81,0,0.847,1377,810,3128,2630,0,,,,,,,,,
124930529,24/1/2018,14:48:02,237.325,6.828,0,0.849,1383,814,3134,2636,0,,,,,,,,,
124930529,24/1/2018,14:48:18,237.273,6.851,0,0.85,1390,812,3140,2642,0,,,,,,,,,
124930529,24/1/2018,14:48:34,237.557,6.867,0,0.849,1388,814,3147,2648,0,,,,,,,,,
124930529,24/1/2018,14:48:50,236.996,6.871,0,0.849,1386,813,3153,2654,0,,,,,,,,,
124930529,24/1/2018,14:49:06,237.826,6.833,0,0.848,1391,819,3159,2660,0,,,,,,,,,
124930529,24/1/2018,14:49:22,237.879,6.846,0,0.847,1386,824,3165,2667,0,,,,,,,,,
124930529,24/1/2018,14:49:38,238.033,6.821,0,0.847,1377,813,3172,2673,0,,,,,,,,,
124930529,24/1/2018,14:49:54,237.852,6.822,0,0.847,1386,819,3178,2679,0,,,,,,,,,
124930529,24/1/2018,14:50:12,237.823,6.806,0,0.847,1380,811,3184,2685,0,,,,,,,,,
124930529,24/1/2018,14:50:26,237.527,6.843,0,0.848,1383,812,3190,2691,0,,,,,,,,,
124930529,24/1/2018,14:50:42,237.182,6.836,0,0.847,1381,812,3197,2697,0,,,,,,,,,
124930529,24/1/2018,14:50:58,233.716,6.804,0,0.852,1358,782,3203,2703,0,,,,,,,,,
124930529,24/1/2018,14:51:14,228.719,6.76,0,0.857,1325,739,3209,2708,0,,,,,,,,,
124930529,24/1/2018,14:51:31,217.69,6.724,0,0.868,1276,670,3215,2713,0,,,,,,,,,
124930529,24/1/2018,14:51:46,218.242,6.733,0,0.867,1285,678,3220,2718,0,,,,,,,,,
124930529,24/1/2018,14:52:02,219.333,6.719,0,0.867,1286,679,3226,2724,0,,,,,,,,,
124930529,24/1/2018,14:52:18,227.057,6.757,0,0.859,1329,733,3232,2729,0,,,,,,,,,
124930529,24/1/2018,14:52:34,228.569,6.778,0,0.858,1333,741,3238,2734,0,,,,,,,,,
124930529,24/1/2018,14:52:50,226.995,6.734,0,0.861,1318,723,3244,2740,0,,,,,,,,,
124930529,24/1/2018,14:53:06,227.024,7.099,0,0.87,1410,742,3250,2745,0,,,,,,,,,
124930529,24/1/2018,14:53:22,217.883,7.089,0,0.88,1357,676,3257,2750,0,,,,,,,,,
124930529,24/1/2018,14:53:38,214.68,7.108,0,0.883,1351,660,3263,2755,0,,,,,,,,,
124930529,24/1/2018,14:53:54,217.806,7.164,0,0.882,1382,681,3269,2760,0,,,,,,,,,
124930529,24/1/2018,14:54:10,216.265,7.151,0,0.882,1368,670,3275,2765,0,,,,,,,,,
124930529,24/1/2018,14:54:26,213.725,7.143,0,0.884,1356,651,3281,2770,0,,,,,,,,,
124930529,24/1/2018,14:54:42,213.432,7.151,0,0.885,1353,653,3287,2775,0,,,,,,,,,
124930529,24/1/2018,14:54:58,212.126,7.161,0,0.888,1347,635,3294,2780,0,,,,,,,,,
124930529,24/1/2018,14:55:14,211.203,7.11,0,0.886,1339,638,3300,2785,0,,,,,,,,,
124930529,24/1/2018,14:55:30,210.908,7.106,0,0.886,1330,635,3306,2789,0,,,,,,,,,
124930529,24/1/2018,14:55:46,211.312,7.106,0,0.886,1339,637,3312,2794,0,,,,,,,,,
124930529,24/1/2018,14:56:02,211.436,7.169,0,0.887,1342,636,3318,2799,0,,,,,,,,,
124930529,24/1/2018,14:56:18,211.702,7.092,0,0.886,1336,638,3324,2804,0,,,,,,,,,
124930529,24/1/2018,14:56:34,211.551,7.083,0,0.886,1333,636,3330,2808,0,,,,,,,,,
124930529,24/1/2018,14:56:50,211.914,7.091,0,0.886,1337,634,3336,2813,0,,,,,,,,,
124930529,24/1/2018,14:57:07,210.99,7.096,0,0.887,1332,630,3342,2818,0,,,,,,,,,
124930529,24/1/2018,14:57:22,211.66,7.051,0,0.886,1331,636,3348,2822,0,,,,,,,,,
124930529,24/1/2018,14:57:39,211.691,7.1,0,0.886,1337,630,3354,2827,0,,,,,,,,,
124930529,24/1/2018,14:57:54,211.962,7.058,0,0.885,1336,639,3360,2832,0,,,,,,,,,
124930529,24/1/2018,14:58:10,211.682,7.066,0,0.885,1330,635,3366,2837,0,,,,,,,,,
124930529,24/1/2018,14:58:26,212.011,7.057,0,0.886,1332,638,3372,2841,0,,,,,,,,,
124930529,24/1/2018,14:58:42,212.091,7.049,0,0.886,1331,638,3378,2846,0,,,,,,,,,
124930529,24/1/2018,14:58:58,211.849,7.022,0,0.884,1324,637,3384,2851,0,,,,,,,,,
124930529,24/1/2018,14:59:14,212.001,7,0,0.885,1316,636,3390,2855,0,,,,,,,,,
124930529,24/1/2018,14:59:30,211.787,6.97,0,0.884,1309,632,3396,2860,0,,,,,,,,,
124930529,24/1/2018,14:59:46,212.013,7.027,0,0.885,1311,634,3402,2865,0,,,,,,,,,
124930529,24/1/2018,15:00:02,211.349,7.026,0,0.886,1324,628,3408,2870,0,,,,,,,,,
124930529,24/1/2018,15:00:18,211.347,7.015,0,0.885,1319,632,3413,2874,0,,,,,,,,,
124930529,24/1/2018,15:00:34,211.216,7.04,0,0.886,1319,626,3419,2879,0,,,,,,,,,
124930529,24/1/2018,15:00:50,208.679,9.588,0,0.949,1903,562,3427,2883,0,,,,,,,,,
124930529,24/1/2018,15:01:06,208.361,9.621,0,0.95,1915,556,3436,2887,0,,,,,,,,,
124930529,24/1/2018,15:01:22,208.21,9.594,0,0.95,1903,561,3444,2892,0,,,,,,,,,
124930529,24/1/2018,15:01:38,208.232,9.52,0,0.949,1890,559,3453,2896,0,,,,,,,,,
124930529,24/1/2018,15:01:54,207.945,9.529,0,0.949,1892,559,3461,2900,0,,,,,,,,,
124930529,24/1/2018,15:02:10,211.364,6.991,0,0.887,1309,629,3468,2904,0,,,,,,,,,
124930529,24/1/2018,15:02:26,212.969,6.968,0,0.884,1319,636,3474,2909,0,,,,,,,,,
124930529,24/1/2018,15:02:42,218.272,6.995,0,0.881,1348,665,3480,2914,0,,,,,,,,,
124930529,24/1/2018,15:02:58,216.491,6.93,0,0.881,1332,658,3486,2919,0,,,,,,,,,
124930529,24/1/2018,15:03:15,214.879,6.954,0,0.883,1323,645,3492,2924,0,,,,,,,,,
124930529,24/1/2018,15:03:30,218.185,6.654,0,0.871,1260,654,3498,2928,0,,,,,,,,,
124930529,24/1/2018,15:03:46,213.975,6.592,0,0.874,1238,631,3503,2933,0,,,,,,,,,
124930529,24/1/2018,15:04:02,213.17,6.611,0,0.875,1241,627,3509,2938,0,,,,,,,,,
124930529,24/1/2018,15:04:18,220.991,6.657,0,0.867,1280,681,3515,2943,0,,,,,,,,,
124930529,24/1/2018,15:04:34,224.448,6.63,0,0.862,1288,703,3520,2948,0,,,,,,,,,
124930529,24/1/2018,15:04:50,224.631,6.643,0,0.863,1286,699,3526,2953,0,,,,,,,,,
124930529,24/1/2018,15:05:06,227.022,6.662,0,0.861,1309,722,3532,2958,0,,,,,,,,,
124930529,24/1/2018,15:05:22,226.118,6.64,0,0.86,1297,710,3538,2964,0,,,,,,,,,
124930529,24/1/2018,15:05:38,226.219,6.655,0,0.861,1307,714,3544,2969,0,,,,,,,,,
124930529,24/1/2018,15:05:54,227.265,6.638,0,0.86,1298,720,3550,2974,0,,,,,,,,,
124930529,24/1/2018,15:06:10,226.997,6.648,0,0.86,1300,719,3556,2979,0,,,,,,,,,
124930529,24/1/2018,15:06:26,229.259,6.652,0,0.857,1310,737,3561,2985,0,,,,,,,,,
124930529,24/1/2018,15:06:42,230.011,6.646,0,0.857,1314,739,3567,2990,0,,,,,,,,,
124930529,24/1/2018,15:06:58,231.074,6.66,0,0.855,1321,746,3573,2996,0,,,,,,,,,
124930529,24/1/2018,15:07:14,231.21,6.695,0,0.856,1335,748,3579,3001,0,,,,,,,,,
124930529,24/1/2018,15:07:30,231.215,6.705,0,0.856,1332,753,3585,3007,0,,,,,,,,,
124930529,24/1/2018,15:07:46,231.078,6.713,0,0.856,1334,753,3591,3013,0,,,,,,,,,
124930529,24/1/2018,15:08:02,231.128,6.699,0,0.856,1328,750,3597,3018,0,,,,,,,,,
124930529,24/1/2018,15:08:18,230.595,6.667,0,0.855,1316,748,3603,3024,0,,,,,,,,,
124930529,24/1/2018,15:08:34,230.391,6.676,0,0.856,1327,748,3609,3029,0,,,,,,,,,
