timestamp,datetime,brightness
1499531518,8/7/2017 23:31,49
1499531538,8/7/2017 23:32,49
1499531558,8/7/2017 23:32,49
1499531578,8/7/2017 23:32,49
1499531598,8/7/2017 23:33,49
1499531618,8/7/2017 23:33,49
1499531638,8/7/2017 23:33,49
1499531658,8/7/2017 23:34,49
1499531678,8/7/2017 23:34,49
1499531698,8/7/2017 23:34,49
1499531718,8/7/2017 23:35,49
1499531738,8/7/2017 23:35,49
1499531758,8/7/2017 23:35,49
1499531778,8/7/2017 23:36,49
1499531798,8/7/2017 23:36,49
1499531818,8/7/2017 23:36,49
1499531838,8/7/2017 23:37,49
1499531858,8/7/2017 23:37,49
1499531878,8/7/2017 23:37,49
1499531898,8/7/2017 23:38,49
1499531918,8/7/2017 23:38,49
1499531938,8/7/2017 23:38,49
1499531958,8/7/2017 23:39,49
1499531978,8/7/2017 23:39,49
1499531998,8/7/2017 23:39,49
1499532018,8/7/2017 23:40,49
1499532038,8/7/2017 23:40,49
1499532058,8/7/2017 23:40,49
1499532078,8/7/2017 23:41,49
1499532098,8/7/2017 23:41,49
1499532118,8/7/2017 23:41,49
1499532138,8/7/2017 23:42,49
1499532158,8/7/2017 23:42,49
1499532178,8/7/2017 23:42,49
1499532198,8/7/2017 23:43,49
1499532218,8/7/2017 23:43,49
1499532238,8/7/2017 23:43,49
1499532258,8/7/2017 23:44,49
1499532278,8/7/2017 23:44,49
1499532298,8/7/2017 23:44,49
1499532318,8/7/2017 23:45,49
1499532338,8/7/2017 23:45,49
1499532358,8/7/2017 23:45,49
1499532378,8/7/2017 23:46,49
1499532398,8/7/2017 23:46,49
1499532418,8/7/2017 23:46,49
1499532438,8/7/2017 23:47,49
1499532458,8/7/2017 23:47,49
1499532478,8/7/2017 23:47,49
1499532498,8/7/2017 23:48,49
1499532518,8/7/2017 23:48,49
1499532538,8/7/2017 23:48,49
1499532558,8/7/2017 23:49,49
1499532578,8/7/2017 23:49,49
1499532598,8/7/2017 23:49,49
1499532618,8/7/2017 23:50,49
1499532638,8/7/2017 23:50,49
1499532658,8/7/2017 23:50,49
1499532678,8/7/2017 23:51,49
1499532698,8/7/2017 23:51,49
1499532718,8/7/2017 23:51,49
1499532738,8/7/2017 23:52,49
1499532758,8/7/2017 23:52,49
1499532778,8/7/2017 23:52,49
1499532798,8/7/2017 23:53,49
1499532818,8/7/2017 23:53,49
1499532838,8/7/2017 23:53,49
1499532858,8/7/2017 23:54,49
1499532878,8/7/2017 23:54,49
1499532898,8/7/2017 23:54,49
1499532918,8/7/2017 23:55,49
1499532938,8/7/2017 23:55,49
1499532958,8/7/2017 23:55,49
1499532978,8/7/2017 23:56,49
1499532998,8/7/2017 23:56,49
1499533018,8/7/2017 23:56,49
1499533038,8/7/2017 23:57,49
1499533058,8/7/2017 23:57,49
1499533078,8/7/2017 23:57,49
1499533098,8/7/2017 23:58,49
1499533118,8/7/2017 23:58,49
1499533138,8/7/2017 23:58,49
1499533158,8/7/2017 23:59,49
1499533178,8/7/2017 23:59,49
1499533198,8/7/2017 23:59,49
1499533218,9/7/2017 0:00,49
1499533238,9/7/2017 0:00,49
1499533258,9/7/2017 0:00,49
1499533278,9/7/2017 0:01,49
1499533298,9/7/2017 0:01,49
1499533318,9/7/2017 0:01,49
1499533338,9/7/2017 0:02,49
1499533358,9/7/2017 0:02,49
1499533378,9/7/2017 0:02,49
1499533398,9/7/2017 0:03,49
1499533418,9/7/2017 0:03,49
1499533438,9/7/2017 0:03,49
1499533458,9/7/2017 0:04,49
1499533478,9/7/2017 0:04,49
1499533498,9/7/2017 0:04,49
1499533518,9/7/2017 0:05,49
1499533538,9/7/2017 0:05,49
1499533558,9/7/2017 0:05,49
1499533578,9/7/2017 0:06,49
1499533598,9/7/2017 0:06,49
1499533618,9/7/2017 0:06,49
1499533638,9/7/2017 0:07,49
1499533658,9/7/2017 0:07,49
1499533678,9/7/2017 0:07,49
1499533698,9/7/2017 0:08,49
1499533718,9/7/2017 0:08,49
1499533738,9/7/2017 0:08,49
1499533758,9/7/2017 0:09,49
1499533778,9/7/2017 0:09,49
1499533798,9/7/2017 0:09,49
1499533818,9/7/2017 0:10,49
1499533838,9/7/2017 0:10,49
1499533858,9/7/2017 0:10,49
1499533878,9/7/2017 0:11,49
1499533898,9/7/2017 0:11,49
1499533918,9/7/2017 0:11,49
1499533938,9/7/2017 0:12,49
1499533958,9/7/2017 0:12,49
1499533978,9/7/2017 0:12,49
1499533998,9/7/2017 0:13,49
1499534018,9/7/2017 0:13,49
1499534038,9/7/2017 0:13,49
1499534058,9/7/2017 0:14,49
1499534078,9/7/2017 0:14,49
1499534098,9/7/2017 0:14,49
1499534118,9/7/2017 0:15,49
1499534138,9/7/2017 0:15,49
1499534158,9/7/2017 0:15,49
1499534178,9/7/2017 0:16,49
1499534198,9/7/2017 0:16,49
1499534218,9/7/2017 0:16,49
1499534238,9/7/2017 0:17,49
1499534258,9/7/2017 0:17,49
1499534278,9/7/2017 0:17,49
1499534298,9/7/2017 0:18,49
1499534318,9/7/2017 0:18,49
1499534338,9/7/2017 0:18,49
1499534358,9/7/2017 0:19,49
1499534378,9/7/2017 0:19,49
1499534398,9/7/2017 0:19,49
1499534418,9/7/2017 0:20,49
1499534438,9/7/2017 0:20,49
1499534458,9/7/2017 0:20,49
1499534478,9/7/2017 0:21,49
1499534498,9/7/2017 0:21,49
1499534518,9/7/2017 0:21,49
1499534538,9/7/2017 0:22,49
1499534558,9/7/2017 0:22,49
1499534578,9/7/2017 0:22,49
1499534598,9/7/2017 0:23,49
1499534618,9/7/2017 0:23,49
1499534638,9/7/2017 0:23,49
1499534658,9/7/2017 0:24,49
1499534678,9/7/2017 0:24,49
1499534698,9/7/2017 0:24,49
1499534718,9/7/2017 0:25,49
1499534738,9/7/2017 0:25,49
1499534758,9/7/2017 0:25,49
1499534778,9/7/2017 0:26,49
1499534798,9/7/2017 0:26,49
1499534818,9/7/2017 0:26,49
1499534838,9/7/2017 0:27,49
1499534858,9/7/2017 0:27,49
1499534878,9/7/2017 0:27,49
1499534898,9/7/2017 0:28,49
1499534918,9/7/2017 0:28,49
1499534938,9/7/2017 0:28,49
1499534958,9/7/2017 0:29,49
1499534978,9/7/2017 0:29,49
1499534998,9/7/2017 0:29,49
1499535018,9/7/2017 0:30,49
1499535038,9/7/2017 0:30,49
1499535058,9/7/2017 0:30,49
1499535078,9/7/2017 0:31,49
1499535098,9/7/2017 0:31,49
1499535118,9/7/2017 0:31,49
1499535138,9/7/2017 0:32,49
1499535158,9/7/2017 0:32,49
1499535178,9/7/2017 0:32,49
1499535198,9/7/2017 0:33,49
1499535218,9/7/2017 0:33,49
1499535238,9/7/2017 0:33,49
1499535258,9/7/2017 0:34,49
1499535278,9/7/2017 0:34,49
1499535298,9/7/2017 0:34,49
1499535318,9/7/2017 0:35,49
1499535338,9/7/2017 0:35,49
1499535358,9/7/2017 0:35,49
1499535378,9/7/2017 0:36,49
1499535398,9/7/2017 0:36,49
1499535418,9/7/2017 0:36,49
1499535438,9/7/2017 0:37,49
1499535458,9/7/2017 0:37,49
1499535478,9/7/2017 0:37,49
1499535498,9/7/2017 0:38,49
1499535518,9/7/2017 0:38,49
1499535538,9/7/2017 0:38,49
1499535558,9/7/2017 0:39,49
1499535578,9/7/2017 0:39,49
1499535598,9/7/2017 0:39,49
1499535618,9/7/2017 0:40,49
1499535638,9/7/2017 0:40,49
1499535658,9/7/2017 0:40,49
1499535678,9/7/2017 0:41,49
1499535698,9/7/2017 0:41,49
1499535718,9/7/2017 0:41,49
1499535738,9/7/2017 0:42,49
1499535758,9/7/2017 0:42,49
1499535778,9/7/2017 0:42,49
1499535798,9/7/2017 0:43,49
1499535818,9/7/2017 0:43,49
1499535838,9/7/2017 0:43,49
1499535858,9/7/2017 0:44,49
1499535878,9/7/2017 0:44,49
1499535898,9/7/2017 0:44,49
1499535918,9/7/2017 0:45,49
1499535938,9/7/2017 0:45,49
1499535958,9/7/2017 0:45,49
1499535978,9/7/2017 0:46,49
1499535998,9/7/2017 0:46,49
1499536018,9/7/2017 0:46,49
1499536038,9/7/2017 0:47,49
1499536059,9/7/2017 0:47,49
1499536079,9/7/2017 0:47,49
1499536098,9/7/2017 0:48,49
1499536118,9/7/2017 0:48,49
1499536138,9/7/2017 0:48,49
1499536158,9/7/2017 0:49,49
1499536178,9/7/2017 0:49,49
1499536198,9/7/2017 0:49,49
1499536218,9/7/2017 0:50,49
1499536238,9/7/2017 0:50,49
1499536258,9/7/2017 0:50,49
1499536278,9/7/2017 0:51,49
1499536298,9/7/2017 0:51,49
1499536318,9/7/2017 0:51,49
1499536338,9/7/2017 0:52,49
1499536358,9/7/2017 0:52,49
1499536378,9/7/2017 0:52,49
1499536398,9/7/2017 0:53,49
1499536418,9/7/2017 0:53,49
1499536438,9/7/2017 0:53,49
1499536458,9/7/2017 0:54,49
1499536478,9/7/2017 0:54,49
1499536498,9/7/2017 0:54,49
1499536518,9/7/2017 0:55,49
1499536538,9/7/2017 0:55,49
1499536558,9/7/2017 0:55,49
1499536578,9/7/2017 0:56,49
1499536598,9/7/2017 0:56,49
1499536618,9/7/2017 0:56,49
1499536638,9/7/2017 0:57,49
1499536658,9/7/2017 0:57,49
1499536678,9/7/2017 0:57,49
1499536698,9/7/2017 0:58,49
1499536718,9/7/2017 0:58,49
1499536738,9/7/2017 0:58,49
1499536758,9/7/2017 0:59,49
1499536778,9/7/2017 0:59,49
1499536798,9/7/2017 0:59,49
1499536818,9/7/2017 1:00,49
1499536838,9/7/2017 1:00,49
1499536858,9/7/2017 1:00,49
1499536878,9/7/2017 1:01,49
1499536898,9/7/2017 1:01,49
1499536918,9/7/2017 1:01,49
1499536938,9/7/2017 1:02,49
1499536958,9/7/2017 1:02,49
1499536978,9/7/2017 1:02,49
1499536998,9/7/2017 1:03,49
1499537018,9/7/2017 1:03,49
1499537038,9/7/2017 1:03,49
1499537058,9/7/2017 1:04,49
1499537078,9/7/2017 1:04,49
1499537098,9/7/2017 1:04,49
1499537118,9/7/2017 1:05,49
1499537138,9/7/2017 1:05,49
1499537158,9/7/2017 1:05,49
1499537178,9/7/2017 1:06,49
1499537198,9/7/2017 1:06,49
1499537218,9/7/2017 1:06,49
1499537238,9/7/2017 1:07,49
1499537258,9/7/2017 1:07,49
1499537278,9/7/2017 1:07,49
1499537298,9/7/2017 1:08,49
1499537318,9/7/2017 1:08,49
1499537338,9/7/2017 1:08,49
1499537358,9/7/2017 1:09,49
1499537378,9/7/2017 1:09,49
1499537398,9/7/2017 1:09,49
1499537418,9/7/2017 1:10,49
1499537438,9/7/2017 1:10,49
1499537458,9/7/2017 1:10,49
1499537478,9/7/2017 1:11,49
1499537498,9/7/2017 1:11,49
1499537518,9/7/2017 1:11,49
1499537538,9/7/2017 1:12,49
1499537558,9/7/2017 1:12,49
1499537578,9/7/2017 1:12,49
1499537598,9/7/2017 1:13,49
1499537618,9/7/2017 1:13,49
1499537638,9/7/2017 1:13,49
1499537658,9/7/2017 1:14,49
1499537678,9/7/2017 1:14,49
1499537698,9/7/2017 1:14,49
1499537718,9/7/2017 1:15,49
1499537738,9/7/2017 1:15,49
1499537758,9/7/2017 1:15,49
1499537778,9/7/2017 1:16,49
1499537798,9/7/2017 1:16,49
1499537818,9/7/2017 1:16,49
1499537838,9/7/2017 1:17,49
1499537858,9/7/2017 1:17,49
1499537878,9/7/2017 1:17,49
1499537898,9/7/2017 1:18,49
1499537918,9/7/2017 1:18,49
1499537938,9/7/2017 1:18,49
1499537958,9/7/2017 1:19,49
1499537978,9/7/2017 1:19,49
1499537998,9/7/2017 1:19,49
1499538018,9/7/2017 1:20,49
1499538038,9/7/2017 1:20,49
1499538058,9/7/2017 1:20,49
1499538078,9/7/2017 1:21,49
1499538098,9/7/2017 1:21,49
1499538118,9/7/2017 1:21,49
1499538138,9/7/2017 1:22,49
1499538158,9/7/2017 1:22,49
1499538178,9/7/2017 1:22,49
1499538198,9/7/2017 1:23,49
1499538218,9/7/2017 1:23,49
1499538238,9/7/2017 1:23,49
1499538258,9/7/2017 1:24,49
1499538278,9/7/2017 1:24,49
1499538298,9/7/2017 1:24,49
1499538318,9/7/2017 1:25,49
1499538338,9/7/2017 1:25,49
1499538358,9/7/2017 1:25,49
1499538378,9/7/2017 1:26,49
1499538398,9/7/2017 1:26,49
1499538418,9/7/2017 1:26,49
1499538438,9/7/2017 1:27,49
1499538458,9/7/2017 1:27,49
1499538478,9/7/2017 1:27,49
1499538498,9/7/2017 1:28,49
1499538518,9/7/2017 1:28,49
1499538538,9/7/2017 1:28,49
1499538558,9/7/2017 1:29,49
1499538578,9/7/2017 1:29,49
1499538598,9/7/2017 1:29,49
1499538618,9/7/2017 1:30,49
1499538638,9/7/2017 1:30,49
1499538658,9/7/2017 1:30,49
1499538678,9/7/2017 1:31,49
1499538698,9/7/2017 1:31,49
1499538718,9/7/2017 1:31,49
1499538738,9/7/2017 1:32,49
1499538758,9/7/2017 1:32,49
1499538778,9/7/2017 1:32,49
1499538798,9/7/2017 1:33,49
1499538818,9/7/2017 1:33,49
1499538839,9/7/2017 1:33,49
1499538859,9/7/2017 1:34,49
1499538878,9/7/2017 1:34,49
1499538898,9/7/2017 1:34,49
1499538918,9/7/2017 1:35,49
1499538938,9/7/2017 1:35,49
1499538958,9/7/2017 1:35,49
1499538978,9/7/2017 1:36,49
1499538998,9/7/2017 1:36,49
1499539018,9/7/2017 1:36,49
1499539038,9/7/2017 1:37,49
1499539058,9/7/2017 1:37,49
1499539078,9/7/2017 1:37,49
1499539098,9/7/2017 1:38,49
1499539118,9/7/2017 1:38,49
1499539138,9/7/2017 1:38,49
1499539158,9/7/2017 1:39,49
1499539178,9/7/2017 1:39,49
1499539198,9/7/2017 1:39,49
1499539218,9/7/2017 1:40,49
1499539238,9/7/2017 1:40,49
1499539258,9/7/2017 1:40,49
1499539278,9/7/2017 1:41,49
1499539298,9/7/2017 1:41,49
1499539318,9/7/2017 1:41,49
1499539338,9/7/2017 1:42,49
1499539358,9/7/2017 1:42,49
1499539378,9/7/2017 1:42,49
1499539398,9/7/2017 1:43,49
1499539418,9/7/2017 1:43,49
1499539438,9/7/2017 1:43,49
1499539458,9/7/2017 1:44,49
1499539478,9/7/2017 1:44,49
1499539498,9/7/2017 1:44,49
1499539518,9/7/2017 1:45,49
1499539538,9/7/2017 1:45,49
1499539558,9/7/2017 1:45,49
1499539578,9/7/2017 1:46,49
1499539598,9/7/2017 1:46,49
1499539618,9/7/2017 1:46,49
1499539638,9/7/2017 1:47,49
1499539658,9/7/2017 1:47,49
1499539678,9/7/2017 1:47,49
1499539698,9/7/2017 1:48,49
1499539718,9/7/2017 1:48,49
1499539738,9/7/2017 1:48,49
1499539758,9/7/2017 1:49,49
1499539778,9/7/2017 1:49,49
1499539798,9/7/2017 1:49,49
1499539818,9/7/2017 1:50,49
1499539838,9/7/2017 1:50,49
1499539858,9/7/2017 1:50,49
1499539878,9/7/2017 1:51,49
1499539898,9/7/2017 1:51,49
1499539918,9/7/2017 1:51,49
1499539938,9/7/2017 1:52,49
1499539958,9/7/2017 1:52,49
1499539978,9/7/2017 1:52,49
1499539998,9/7/2017 1:53,49
1499540018,9/7/2017 1:53,49
1499540038,9/7/2017 1:53,49
1499540058,9/7/2017 1:54,49
1499540078,9/7/2017 1:54,49
1499540098,9/7/2017 1:54,49
1499540118,9/7/2017 1:55,49
1499540138,9/7/2017 1:55,49
1499540158,9/7/2017 1:55,49
1499540178,9/7/2017 1:56,49
1499540198,9/7/2017 1:56,49
1499540218,9/7/2017 1:56,49
1499540238,9/7/2017 1:57,49
1499540258,9/7/2017 1:57,49
1499540278,9/7/2017 1:57,49
1499540298,9/7/2017 1:58,49
1499540318,9/7/2017 1:58,49
1499540338,9/7/2017 1:58,49
1499540358,9/7/2017 1:59,49
1499540378,9/7/2017 1:59,49
1499540398,9/7/2017 1:59,49
1499540418,9/7/2017 2:00,49
1499540438,9/7/2017 2:00,49
1499540458,9/7/2017 2:00,49
1499540478,9/7/2017 2:01,49
1499540498,9/7/2017 2:01,49
1499540518,9/7/2017 2:01,49
1499540538,9/7/2017 2:02,49
1499540558,9/7/2017 2:02,49
1499540578,9/7/2017 2:02,49
1499540598,9/7/2017 2:03,49
1499540618,9/7/2017 2:03,49
1499540638,9/7/2017 2:03,49
1499540658,9/7/2017 2:04,49
1499540678,9/7/2017 2:04,49
1499540698,9/7/2017 2:04,49
1499540718,9/7/2017 2:05,49
1499540738,9/7/2017 2:05,49
1499540758,9/7/2017 2:05,49
1499540778,9/7/2017 2:06,49
1499540798,9/7/2017 2:06,49
1499540818,9/7/2017 2:06,49
1499540838,9/7/2017 2:07,49
1499540858,9/7/2017 2:07,49
1499540878,9/7/2017 2:07,49
1499540898,9/7/2017 2:08,49
1499540918,9/7/2017 2:08,49
1499540938,9/7/2017 2:08,49
1499540958,9/7/2017 2:09,49
1499540978,9/7/2017 2:09,49
1499540998,9/7/2017 2:09,49
1499541018,9/7/2017 2:10,49
1499541038,9/7/2017 2:10,49
1499541058,9/7/2017 2:10,49
1499541078,9/7/2017 2:11,49
1499541098,9/7/2017 2:11,49
1499541118,9/7/2017 2:11,49
1499541138,9/7/2017 2:12,49
1499541158,9/7/2017 2:12,49
1499541178,9/7/2017 2:12,49
1499541198,9/7/2017 2:13,49
1499541218,9/7/2017 2:13,49
1499541238,9/7/2017 2:13,49
1499541258,9/7/2017 2:14,49
1499541278,9/7/2017 2:14,49
1499541298,9/7/2017 2:14,49
1499541318,9/7/2017 2:15,49
1499541338,9/7/2017 2:15,49
1499541358,9/7/2017 2:15,49
1499541378,9/7/2017 2:16,49
1499541398,9/7/2017 2:16,49
1499541418,9/7/2017 2:16,49
1499541438,9/7/2017 2:17,49
1499541458,9/7/2017 2:17,49
1499541478,9/7/2017 2:17,49
1499541498,9/7/2017 2:18,49
1499541518,9/7/2017 2:18,49
1499541538,9/7/2017 2:18,49
1499541558,9/7/2017 2:19,49
1499541578,9/7/2017 2:19,49
1499541598,9/7/2017 2:19,49
1499541618,9/7/2017 2:20,49
1499541638,9/7/2017 2:20,49
1499541658,9/7/2017 2:20,49
1499541678,9/7/2017 2:21,49
1499541698,9/7/2017 2:21,49
1499541718,9/7/2017 2:21,49
1499541738,9/7/2017 2:22,49
1499541758,9/7/2017 2:22,49
1499541778,9/7/2017 2:22,49
1499541798,9/7/2017 2:23,49
1499541818,9/7/2017 2:23,49
1499541838,9/7/2017 2:23,49
1499541858,9/7/2017 2:24,49
1499541878,9/7/2017 2:24,49
1499541898,9/7/2017 2:24,49
1499541918,9/7/2017 2:25,49
1499541938,9/7/2017 2:25,49
1499541958,9/7/2017 2:25,49
1499541978,9/7/2017 2:26,49
1499541998,9/7/2017 2:26,49
1499542018,9/7/2017 2:26,49
1499542038,9/7/2017 2:27,49
1499542058,9/7/2017 2:27,49
1499542078,9/7/2017 2:27,49
1499542098,9/7/2017 2:28,49
1499542118,9/7/2017 2:28,49
1499542138,9/7/2017 2:28,49
1499542158,9/7/2017 2:29,49
1499542178,9/7/2017 2:29,49
1499542198,9/7/2017 2:29,49
1499542218,9/7/2017 2:30,49
1499542238,9/7/2017 2:30,49
1499542258,9/7/2017 2:30,49
1499542278,9/7/2017 2:31,49
1499542298,9/7/2017 2:31,49
1499542318,9/7/2017 2:31,49
1499542338,9/7/2017 2:32,49
1499542358,9/7/2017 2:32,49
1499542378,9/7/2017 2:32,49
1499542398,9/7/2017 2:33,49
1499542418,9/7/2017 2:33,49
1499542438,9/7/2017 2:33,49
1499542458,9/7/2017 2:34,49
1499542478,9/7/2017 2:34,49
1499542498,9/7/2017 2:34,49
1499542518,9/7/2017 2:35,49
1499542538,9/7/2017 2:35,49
1499542558,9/7/2017 2:35,49
1499542578,9/7/2017 2:36,49
1499542598,9/7/2017 2:36,49
1499542618,9/7/2017 2:36,49
1499542638,9/7/2017 2:37,49
1499542658,9/7/2017 2:37,49
1499542678,9/7/2017 2:37,49
1499542698,9/7/2017 2:38,49
1499542718,9/7/2017 2:38,49
1499542738,9/7/2017 2:38,49
1499542758,9/7/2017 2:39,49
1499542778,9/7/2017 2:39,49
1499542798,9/7/2017 2:39,49
1499542818,9/7/2017 2:40,49
1499542838,9/7/2017 2:40,49
1499542858,9/7/2017 2:40,49
1499542878,9/7/2017 2:41,49
1499542898,9/7/2017 2:41,49
1499542918,9/7/2017 2:41,49
1499542938,9/7/2017 2:42,49
1499542958,9/7/2017 2:42,49
1499542978,9/7/2017 2:42,49
1499542998,9/7/2017 2:43,49
1499543018,9/7/2017 2:43,49
1499543038,9/7/2017 2:43,49
1499543058,9/7/2017 2:44,49
1499543078,9/7/2017 2:44,49
1499543098,9/7/2017 2:44,49
1499543118,9/7/2017 2:45,49
1499543138,9/7/2017 2:45,49
1499543158,9/7/2017 2:45,49
1499543178,9/7/2017 2:46,49
1499543198,9/7/2017 2:46,49
1499543218,9/7/2017 2:46,49
1499543238,9/7/2017 2:47,49
1499543258,9/7/2017 2:47,49
1499543278,9/7/2017 2:47,49
1499543298,9/7/2017 2:48,49
1499543318,9/7/2017 2:48,49
1499543338,9/7/2017 2:48,49
1499543358,9/7/2017 2:49,49
1499543378,9/7/2017 2:49,49
1499543398,9/7/2017 2:49,49
1499543418,9/7/2017 2:50,49
1499543438,9/7/2017 2:50,49
1499543461,9/7/2017 2:51,49
1499543481,9/7/2017 2:51,49
1499543498,9/7/2017 2:51,49
1499543518,9/7/2017 2:51,49
1499543538,9/7/2017 2:52,49
1499543558,9/7/2017 2:52,49
1499543578,9/7/2017 2:52,49
1499543598,9/7/2017 2:53,49
1499543618,9/7/2017 2:53,49
1499543638,9/7/2017 2:53,49
1499543658,9/7/2017 2:54,49
1499543678,9/7/2017 2:54,49
1499543698,9/7/2017 2:54,49
1499543718,9/7/2017 2:55,49
1499543738,9/7/2017 2:55,49
1499543758,9/7/2017 2:55,49
1499543778,9/7/2017 2:56,49
1499543798,9/7/2017 2:56,49
1499543818,9/7/2017 2:56,49
1499543838,9/7/2017 2:57,49
1499543858,9/7/2017 2:57,49
1499543878,9/7/2017 2:57,49
1499543898,9/7/2017 2:58,49
1499543918,9/7/2017 2:58,49
1499543938,9/7/2017 2:58,49
1499543958,9/7/2017 2:59,49
1499543978,9/7/2017 2:59,49
1499543998,9/7/2017 2:59,49
1499544018,9/7/2017 3:00,49
1499544038,9/7/2017 3:00,49
1499544058,9/7/2017 3:00,49
1499544078,9/7/2017 3:01,49
1499544098,9/7/2017 3:01,49
1499544118,9/7/2017 3:01,49
1499544138,9/7/2017 3:02,49
1499544158,9/7/2017 3:02,49
1499544178,9/7/2017 3:02,49
1499544198,9/7/2017 3:03,49
1499544218,9/7/2017 3:03,49
1499544238,9/7/2017 3:03,49
1499544258,9/7/2017 3:04,49
1499544278,9/7/2017 3:04,49
1499544298,9/7/2017 3:04,49
1499544318,9/7/2017 3:05,49
1499544338,9/7/2017 3:05,49
1499544358,9/7/2017 3:05,49
1499544378,9/7/2017 3:06,49
1499544398,9/7/2017 3:06,49
1499544418,9/7/2017 3:06,49
1499544438,9/7/2017 3:07,49
1499544458,9/7/2017 3:07,49
1499544478,9/7/2017 3:07,49
1499544498,9/7/2017 3:08,49
1499544518,9/7/2017 3:08,49
1499544538,9/7/2017 3:08,49
1499544558,9/7/2017 3:09,49
1499544578,9/7/2017 3:09,49
1499544598,9/7/2017 3:09,49
1499544618,9/7/2017 3:10,49
1499544638,9/7/2017 3:10,49
1499544658,9/7/2017 3:10,49
1499544678,9/7/2017 3:11,49
1499544698,9/7/2017 3:11,49
1499544718,9/7/2017 3:11,49
1499544738,9/7/2017 3:12,49
1499544758,9/7/2017 3:12,49
1499544778,9/7/2017 3:12,49
1499544798,9/7/2017 3:13,49
1499544818,9/7/2017 3:13,49
1499544838,9/7/2017 3:13,49
1499544858,9/7/2017 3:14,49
1499544878,9/7/2017 3:14,49
1499544898,9/7/2017 3:14,49
1499544918,9/7/2017 3:15,49
1499544938,9/7/2017 3:15,49
1499544958,9/7/2017 3:15,49
1499544978,9/7/2017 3:16,49
1499544998,9/7/2017 3:16,49
1499545018,9/7/2017 3:16,49
1499545038,9/7/2017 3:17,49
1499545058,9/7/2017 3:17,49
1499545078,9/7/2017 3:17,49
1499545098,9/7/2017 3:18,49
1499545118,9/7/2017 3:18,49
1499545138,9/7/2017 3:18,49
1499545158,9/7/2017 3:19,49
1499545178,9/7/2017 3:19,49
1499545198,9/7/2017 3:19,49
1499545218,9/7/2017 3:20,49
1499545238,9/7/2017 3:20,49
1499545258,9/7/2017 3:20,49
1499545278,9/7/2017 3:21,49
1499545298,9/7/2017 3:21,49
1499545318,9/7/2017 3:21,49
1499545338,9/7/2017 3:22,49
1499545358,9/7/2017 3:22,49
1499545378,9/7/2017 3:22,49
1499545398,9/7/2017 3:23,49
1499545418,9/7/2017 3:23,49
1499545438,9/7/2017 3:23,49
1499545458,9/7/2017 3:24,49
1499545478,9/7/2017 3:24,49
1499545498,9/7/2017 3:24,49
1499545518,9/7/2017 3:25,49
1499545538,9/7/2017 3:25,49
1499545558,9/7/2017 3:25,49
1499545578,9/7/2017 3:26,49
1499545598,9/7/2017 3:26,49
1499545618,9/7/2017 3:26,49
1499545638,9/7/2017 3:27,49
1499545658,9/7/2017 3:27,49
1499545678,9/7/2017 3:27,49
1499545698,9/7/2017 3:28,49
1499545718,9/7/2017 3:28,49
1499545738,9/7/2017 3:28,49
1499545758,9/7/2017 3:29,49
1499545778,9/7/2017 3:29,49
1499545798,9/7/2017 3:29,49
1499545818,9/7/2017 3:30,49
1499545838,9/7/2017 3:30,49
1499545858,9/7/2017 3:30,49
1499545878,9/7/2017 3:31,49
1499545898,9/7/2017 3:31,49
1499545918,9/7/2017 3:31,49
1499545938,9/7/2017 3:32,49
1499545958,9/7/2017 3:32,49
1499545978,9/7/2017 3:32,49
1499545998,9/7/2017 3:33,49
1499546018,9/7/2017 3:33,49
1499546038,9/7/2017 3:33,49
1499546058,9/7/2017 3:34,49
1499546078,9/7/2017 3:34,49
1499546098,9/7/2017 3:34,49
1499546118,9/7/2017 3:35,49
1499546138,9/7/2017 3:35,49
1499546158,9/7/2017 3:35,49
1499546178,9/7/2017 3:36,49
1499546198,9/7/2017 3:36,49
1499546218,9/7/2017 3:36,49
1499546238,9/7/2017 3:37,49
1499546258,9/7/2017 3:37,49
1499546278,9/7/2017 3:37,49
1499546298,9/7/2017 3:38,49
1499546318,9/7/2017 3:38,49
1499546338,9/7/2017 3:38,49
1499546358,9/7/2017 3:39,49
1499546378,9/7/2017 3:39,49
1499546398,9/7/2017 3:39,49
1499546418,9/7/2017 3:40,49
1499546438,9/7/2017 3:40,49
1499546458,9/7/2017 3:40,49
1499546478,9/7/2017 3:41,49
1499546498,9/7/2017 3:41,49
1499546518,9/7/2017 3:41,49
1499546538,9/7/2017 3:42,49
1499546558,9/7/2017 3:42,49
1499546578,9/7/2017 3:42,49
1499546598,9/7/2017 3:43,49
1499546618,9/7/2017 3:43,49
1499546638,9/7/2017 3:43,49
1499546658,9/7/2017 3:44,49
1499546678,9/7/2017 3:44,49
1499546698,9/7/2017 3:44,49
1499546718,9/7/2017 3:45,49
1499546738,9/7/2017 3:45,49
1499546758,9/7/2017 3:45,49
1499546778,9/7/2017 3:46,49
1499546798,9/7/2017 3:46,49
1499546818,9/7/2017 3:46,49
1499546838,9/7/2017 3:47,49
1499546858,9/7/2017 3:47,49
1499546878,9/7/2017 3:47,49
1499546898,9/7/2017 3:48,49
1499546918,9/7/2017 3:48,49
1499546938,9/7/2017 3:48,49
1499546958,9/7/2017 3:49,49
1499546978,9/7/2017 3:49,49
1499546998,9/7/2017 3:49,49
1499547018,9/7/2017 3:50,49
1499547038,9/7/2017 3:50,49
