StationName,Long,Lat,ModuleName,ModuleType,,,
VT BEMOSS Lab,-77.1168753,38.8716687,Indoor,Indoor,,,
Timestamp,Timezone : America/New_York,Temperature,Humidity,CO2,Noise,Pressure,TemperatureF
1434524665,6/17/15 3:04,23.8,67,241,52,1010.1,74.84
1434524967,6/17/15 3:09,23.7,65,233,55,1010.3,74.66
1434525269,6/17/15 3:14,23.6,67,246,53,1010.2,74.48
1434525571,6/17/15 3:19,23.5,67,240,52,1010.2,74.3
1434525873,6/17/15 3:24,23.5,67,238,52,1010.1,74.3
1434526175,6/17/15 3:29,23.4,67,245,52,1010.1,74.12
1434526478,6/17/15 3:34,23.4,67,233,52,1010.4,74.12
1434526781,6/17/15 3:39,23.5,68,237,51,1010.3,74.3
1434527083,6/17/15 3:44,23.5,67,234,52,1010.2,74.3
1434527387,6/17/15 3:49,23.5,67,235,52,1010.3,74.3
1434527689,6/17/15 3:54,23.5,67,240,52,1010.5,74.3
1434527992,6/17/15 3:59,23.5,67,231,52,1010.4,74.3
1434528294,6/17/15 4:04,23.5,67,233,52,1010.4,74.3
1434528597,6/17/15 4:09,23.6,67,233,51,1010.6,74.48
1434528899,6/17/15 4:14,23.6,67,234,51,1010.5,74.48
1434529202,6/17/15 4:20,23.6,67,224,52,1010.6,74.48
1434529504,6/17/15 4:25,23.6,67,226,52,1010.5,74.48
1434529807,6/17/15 4:30,23.6,67,231,52,1010.7,74.48
1434530111,6/17/15 4:35,23.6,67,227,52,1010.7,74.48
1434530413,6/17/15 4:40,23.6,67,230,52,1010.7,74.48
1434530714,6/17/15 4:45,23.7,67,232,51,1010.7,74.66
1434531016,6/17/15 4:50,23.6,67,232,52,1010.8,74.48
1434531319,6/17/15 4:55,23.7,67,228,52,1010.9,74.66
1434531621,6/17/15 5:00,23.7,67,233,52,1010.9,74.66
1434531924,6/17/15 5:05,23.7,67,229,52,1010.9,74.66
1434532226,6/17/15 5:10,23.7,67,238,52,1010.9,74.66
1434532530,6/17/15 5:15,23.7,66,232,52,1011.1,74.66
1434532832,6/17/15 5:20,23.7,66,231,51,1011.1,74.66
1434533134,6/17/15 5:25,23.7,66,230,52,1011.1,74.66
1434533436,6/17/15 5:30,23.7,66,227,52,1011.3,74.66
1434533739,6/17/15 5:35,23.7,66,220,52,1011.3,74.66
1434534041,6/17/15 5:40,23.7,66,224,52,1011.3,74.66
1434534344,6/17/15 5:45,23.7,66,224,52,1011.3,74.66
1434534646,6/17/15 5:50,23.7,66,233,52,1011.4,74.66
1434534948,6/17/15 5:55,23.7,66,225,52,1011.5,74.66
1434535250,6/17/15 6:00,23.7,66,232,51,1011.3,74.66
1434535553,6/17/15 6:05,23.7,66,231,52,1011.5,74.66
1434535855,6/17/15 6:10,23.7,66,221,52,1011.3,74.66
1434536158,6/17/15 6:15,23.7,66,217,52,1011.4,74.66
1434536460,6/17/15 6:21,23.7,66,225,52,1011.4,74.66
1434536763,6/17/15 6:26,23.7,66,219,52,1011.4,74.66
1434537066,6/17/15 6:31,23.7,66,228,52,1011.5,74.66
1434537369,6/17/15 6:36,23.7,66,228,51,1011.6,74.66
1434537671,6/17/15 6:41,23.7,66,234,51,1011.6,74.66
1434537973,6/17/15 6:46,23.7,66,233,52,1011.7,74.66
1434538275,6/17/15 6:51,23.7,66,231,52,1011.8,74.66
1434538578,6/17/15 6:56,23.7,66,225,52,1011.8,74.66
1434538880,6/17/15 7:01,23.7,66,219,52,1012,74.66
1434539183,6/17/15 7:06,23.7,66,235,51,1012,74.66
1434539486,6/17/15 7:11,23.7,66,227,51,1012,74.66
1434539787,6/17/15 7:16,23.7,65,231,52,1012.1,74.66
1434540090,6/17/15 7:21,23.8,65,224,52,1012.2,74.84
1434540392,6/17/15 7:26,23.8,65,223,53,1012.3,74.84
1434540694,6/17/15 7:31,23.8,65,229,51,1012.3,74.84
1434540997,6/17/15 7:36,23.8,65,225,51,1012.4,74.84
1434541300,6/17/15 7:41,23.8,65,223,54,1012.3,74.84
1434541603,6/17/15 7:46,23.7,64,224,56,1012.5,74.66
1434541905,6/17/15 7:51,23.5,65,216,52,1012.6,74.3
1434542207,6/17/15 7:56,23.4,65,219,51,1012.5,74.12
1434542510,6/17/15 8:01,23.4,65,218,52,1012.6,74.12
1434542812,6/17/15 8:06,23.4,65,217,52,1012.6,74.12
1434543115,6/17/15 8:11,23.4,65,216,51,1012.6,74.12
1434543417,6/17/15 8:16,23.4,65,246,51,1012.8,74.12
1434543719,6/17/15 8:21,23.5,65,217,51,1012.8,74.3
1434544022,6/17/15 8:27,23.5,65,218,52,1012.8,74.3
1434544324,6/17/15 8:32,23.5,65,225,51,1012.9,74.3
1434544626,6/17/15 8:37,23.5,65,215,51,1012.9,74.3
1434544929,6/17/15 8:42,23.6,65,220,51,1013,74.48
1434545231,6/17/15 8:47,23.6,65,221,53,1012.9,74.48
1434545534,6/17/15 8:52,23.6,65,224,51,1013.1,74.48
1434545838,6/17/15 8:57,23.7,65,219,51,1013.1,74.66
1434546140,6/17/15 9:02,23.6,63,220,58,1013,74.48
1434546443,6/17/15 9:07,23.5,64,218,54,1013.1,74.3
1434546745,6/17/15 9:12,23.4,65,218,52,1013,74.12
1434547046,6/17/15 9:17,23.4,65,210,51,1012.9,74.12
1434547349,6/17/15 9:22,23.4,65,215,51,1013.1,74.12
1434547651,6/17/15 9:27,23.4,65,212,52,1013.1,74.12
1434547954,6/17/15 9:32,23.5,65,219,52,1013.1,74.3
1434548257,6/17/15 9:37,23.5,65,213,52,1013.1,74.3
1434548559,6/17/15 9:42,23.5,64,217,51,1013,74.3
1434548862,6/17/15 9:47,23.6,64,221,52,1013.1,74.48
1434549164,6/17/15 9:52,23.6,64,216,52,1013,74.48
1434549467,6/17/15 9:57,23.6,63,209,59,1013.1,74.48
1434549770,6/17/15 10:02,23.5,63,205,54,1013.1,74.3
1434550072,6/17/15 10:07,23.4,64,210,52,1013.2,74.12
1434550375,6/17/15 10:12,23.4,64,208,52,1013.2,74.12
1434550676,6/17/15 10:17,23.4,64,207,53,1013.2,74.12
1434550979,6/17/15 10:22,23.4,64,218,52,1013.3,74.12
1434551282,6/17/15 10:28,23.5,64,223,51,1013.2,74.3
1434551585,6/17/15 10:33,23.5,64,224,52,1013.3,74.3
1434551888,6/17/15 10:38,23.5,64,214,53,1013.2,74.3
1434552190,6/17/15 10:43,23.5,62,229,61,1013.2,74.3
1434552493,6/17/15 10:48,23.3,62,228,55,1013,73.94
1434552795,6/17/15 10:53,23.2,63,227,54,1013,73.76
1434553097,6/17/15 10:58,23.2,64,226,54,1013.2,73.76
1434553400,6/17/15 11:03,23.2,64,226,53,1013.1,73.76
1434553703,6/17/15 11:08,23.2,64,233,51,1013.2,73.76
1434554005,6/17/15 11:13,23.3,64,244,51,1013.1,73.94
1434554308,6/17/15 11:18,23.4,63,231,56,1013.1,74.12
1434554610,6/17/15 11:23,23.3,61,241,63,1013.1,73.94
1434554913,6/17/15 11:28,23.2,62,240,53,1013.2,73.76
1434555216,6/17/15 11:33,23.1,64,236,53,1013.1,73.58
1434555518,6/17/15 11:38,23.1,64,226,53,1013.1,73.58
1434555821,6/17/15 11:43,23.1,64,232,53,1013.1,73.58
1434556123,6/17/15 11:48,23.2,64,245,52,1013.1,73.76
1434556425,6/17/15 11:53,23.2,63,237,57,1013.1,73.76
1434556728,6/17/15 11:58,23.2,62,241,58,1013.1,73.76
1434557031,6/17/15 12:03,23.1,63,241,54,1013.1,73.58
1434557334,6/17/15 12:08,23.1,64,243,53,1013.3,73.58
1434557637,6/17/15 12:13,23.1,64,234,52,1013.3,73.58
1434557938,6/17/15 12:18,23.2,64,248,51,1013.2,73.76
1434558241,6/17/15 12:24,23.2,64,249,53,1013.2,73.76
1434558544,6/17/15 12:29,23.2,62,242,58,1013.2,73.76
1434558848,6/17/15 12:34,23.1,62,248,55,1013.1,73.58
1434559150,6/17/15 12:39,23,63,249,53,1013.1,73.4
1434559452,6/17/15 12:44,22.9,65,249,53,1013,73.22
1434559755,6/17/15 12:49,23,65,240,53,1013,73.4
1434560058,6/17/15 12:54,23,65,244,53,1012.9,73.4
1434560361,6/17/15 12:59,23.1,65,235,51,1013.2,73.58
1434560664,6/17/15 13:04,23.2,64,251,56,1013,73.76
1434560966,6/17/15 13:09,23.2,62,255,61,1012.9,73.76
1434561269,6/17/15 13:14,23,63,243,54,1012.9,73.4
1434561571,6/17/15 13:19,22.9,65,250,54,1012.9,73.22
1434561874,6/17/15 13:24,22.9,65,250,52,1012.9,73.22
1434562177,6/17/15 13:29,22.9,65,244,52,1012.8,73.22
1434562479,6/17/15 13:34,23,65,255,54,1012.8,73.4
1434562782,6/17/15 13:39,23.1,65,254,53,1013,73.58
1434563085,6/17/15 13:44,23.2,65,266,55,1012.8,73.76
1434563388,6/17/15 13:49,23.2,63,263,59,1012.9,73.76
1434563690,6/17/15 13:54,23.1,64,253,55,1012.9,73.58
1434563992,6/17/15 13:59,23,65,263,54,1012.8,73.4
1434564295,6/17/15 14:04,23,65,251,53,1012.8,73.4
1434564598,6/17/15 14:09,23.1,65,243,52,1012.9,73.58
1434564900,6/17/15 14:15,23.2,65,241,52,1012.9,73.76
1434565202,6/17/15 14:20,23.2,65,237,53,1012.8,73.76
1434565504,6/17/15 14:25,23.3,65,231,53,1012.8,73.94
1434565807,6/17/15 14:30,23.4,65,243,52,1012.7,74.12
1434566110,6/17/15 14:35,23.4,65,235,54,1012.6,74.12
1434566412,6/17/15 14:40,23.4,63,221,57,1012.8,74.12
1434566715,6/17/15 14:45,23.2,64,227,55,1012.5,73.76
1434567017,6/17/15 14:50,23.2,65,229,53,1012.7,73.76
1434567320,6/17/15 14:55,23.2,65,215,52,1012.7,73.76
1434567624,6/17/15 15:00,23.2,65,229,51,1012.6,73.76
1434567926,6/17/15 15:05,23.3,65,229,53,1012.6,73.94
1434568228,6/17/15 15:10,23.4,65,234,52,1012.6,74.12
1434568530,6/17/15 15:15,23.4,65,239,53,1012.6,74.12
1434568833,6/17/15 15:20,23.5,65,238,52,1012.8,74.3
1434569136,6/17/15 15:25,23.5,65,235,51,1012.6,74.3
1434569439,6/17/15 15:30,23.5,63,232,57,1012.7,74.3
1434569742,6/17/15 15:35,23.4,64,224,54,1012.7,74.12
1434570044,6/17/15 15:40,23.3,65,223,53,1012.7,73.94
1434570347,6/17/15 15:45,23.2,65,223,52,1012.7,73.76
1434570649,6/17/15 15:50,23.2,66,232,51,1012.6,73.76
1434570952,6/17/15 15:55,23.3,66,225,53,1012.7,73.94
1434571254,6/17/15 16:00,23.4,66,222,53,1012.6,74.12
1434571557,6/17/15 16:05,23.4,66,232,53,1012.6,74.12
1434571860,6/17/15 16:11,23.4,66,216,51,1012.5,74.12
1434572162,6/17/15 16:16,23.5,66,232,51,1012.5,74.3
1434572464,6/17/15 16:21,23.5,66,233,53,1012.4,74.3
1434572767,6/17/15 16:26,23.6,66,234,52,1012.3,74.48
1434573069,6/17/15 16:31,23.6,66,228,52,1012.2,74.48
1434573371,6/17/15 16:36,23.6,64,238,58,1012.2,74.48
1434573674,6/17/15 16:41,23.5,64,236,52,1012.1,74.3
1434573977,6/17/15 16:46,23.4,65,235,53,1012.1,74.12
1434574280,6/17/15 16:51,23.3,66,234,52,1012.1,73.94
1434574583,6/17/15 16:56,23.3,66,232,52,1012.2,73.94
1434574886,6/17/15 17:01,23.4,66,230,53,1012.1,74.12
1434575188,6/17/15 17:06,23.4,66,230,51,1012.3,74.12
1434575490,6/17/15 17:11,23.4,66,233,52,1012.1,74.12
1434575792,6/17/15 17:16,23.4,66,233,52,1012,74.12
1434576095,6/17/15 17:21,23.4,64,239,56,1012,74.12
1434576398,6/17/15 17:26,23.3,65,233,53,1011.8,73.94
1434576701,6/17/15 17:31,23.3,65,239,51,1011.8,73.94
1434577004,6/17/15 17:36,23.3,65,242,51,1011.6,73.94
1434577306,6/17/15 17:41,23.3,65,244,52,1011.6,73.94
1434577610,6/17/15 17:46,23.3,65,246,52,1011.6,73.94
1434577911,6/17/15 17:51,23.3,65,256,52,1011.4,73.94
1434578214,6/17/15 17:56,23.4,64,253,52,1011.4,74.12
1434578517,6/17/15 18:01,23.4,64,255,52,1011.2,74.12
1434578820,6/17/15 18:07,23.4,64,265,50,1011.2,74.12
1434579123,6/17/15 18:12,23.4,63,272,52,1011.3,74.12
1434579425,6/17/15 18:17,23.4,63,264,52,1011.1,74.12
1434579728,6/17/15 18:22,23.4,63,278,52,1011.1,74.12
1434580030,6/17/15 18:27,23.4,63,288,53,1010.9,74.12
1434580333,6/17/15 18:32,23.4,63,294,54,1010.9,74.12
1434580635,6/17/15 18:37,23.5,63,288,52,1010.9,74.3
1434580938,6/17/15 18:42,23.5,62,302,56,1010.8,74.3
1434581240,6/17/15 18:47,23.5,60,358,60,1011,74.3
1434581543,6/17/15 18:52,23.4,62,395,57,1011,74.12
1434581845,6/17/15 18:57,23.3,63,409,57,1011,73.94
1434582146,6/17/15 19:02,23.3,62,409,57,1010.9,73.94
1434582449,6/17/15 19:07,23.4,62,431,57,1010.8,74.12
1434582752,6/17/15 19:12,23.4,62,436,57,1010.7,74.12
1434583054,6/17/15 19:17,23.4,61,454,61,1010.5,74.12
1434583357,6/17/15 19:22,23.3,60,482,60,1010.6,73.94
1434583659,6/17/15 19:27,23.2,61,487,57,1010.5,73.76
1434583962,6/17/15 19:32,23.1,62,470,57,1010.6,73.58
1434584265,6/17/15 19:37,23.2,62,457,57,1010.7,73.76
1434584567,6/17/15 19:42,23.2,62,476,57,1010.9,73.76
1434584870,6/17/15 19:47,23.3,62,475,61,1010.7,73.94
1434585172,6/17/15 19:52,23.4,62,453,54,1010.7,74.12
1434585475,6/17/15 19:57,23.4,61,442,58,1010.7,74.12
1434585777,6/17/15 20:02,23.2,61,410,54,1010.7,73.76
1434586080,6/17/15 20:08,23.2,62,383,52,1010.6,73.76
1434586383,6/17/15 20:13,23.1,63,357,52,1010.5,73.58
1434586685,6/17/15 20:18,23.1,63,344,51,1010.7,73.58
1434586987,6/17/15 20:23,23.2,63,331,52,1010.7,73.76
1434587290,6/17/15 20:28,23.2,62,320,52,1010.7,73.76
1434587593,6/17/15 20:33,23.2,62,322,52,1010.9,73.76
1434587896,6/17/15 20:38,23.3,62,315,52,1010.7,73.94
1434588198,6/17/15 20:43,23.3,62,311,52,1010.8,73.94
1434588501,6/17/15 20:48,23.4,62,301,52,1010.9,74.12
1434588803,6/17/15 20:53,23.4,62,306,51,1010.9,74.12
1434589106,6/17/15 20:58,23.4,62,308,51,1011.2,74.12
1434589408,6/17/15 21:03,23.5,62,306,52,1011.4,74.3
1434589711,6/17/15 21:08,23.5,62,300,52,1011.3,74.3
1434590014,6/17/15 21:13,23.5,62,300,53,1011.4,74.3
1434590316,6/17/15 21:18,23.5,60,299,56,1011.2,74.3
1434590619,6/17/15 21:23,23.4,62,289,53,1011.3,74.12
1434590922,6/17/15 21:28,23.2,63,288,52,1011.2,73.76
1434591224,6/17/15 21:33,23.2,63,287,51,1011.1,73.76
1434591527,6/17/15 21:38,23.2,63,280,51,1011.1,73.76
1434591829,6/17/15 21:43,23.2,63,282,52,1011,73.76
1434592132,6/17/15 21:48,23.2,63,280,52,1011.1,73.76
1434592434,6/17/15 21:53,23.3,63,276,52,1010.9,73.94
1434592737,6/17/15 21:58,23.3,63,285,52,1011,73.94
1434593039,6/17/15 22:03,23.3,63,272,52,1010.9,73.94
1434593342,6/17/15 22:09,23.4,63,279,53,1010.8,74.12
1434593645,6/17/15 22:14,23.4,63,281,52,1010.8,74.12
1434593947,6/17/15 22:19,23.4,63,282,51,1010.8,74.12
1434594250,6/17/15 22:24,23.4,63,285,52,1010.9,74.12
1434594552,6/17/15 22:29,23.5,63,295,52,1010.9,74.3
1434594856,6/17/15 22:34,23.5,63,269,53,1010.7,74.3
1434595158,6/17/15 22:39,23.5,63,271,52,1010.6,74.3
1434595461,6/17/15 22:44,23.5,63,276,52,1010.5,74.3
1434595763,6/17/15 22:49,23.5,62,264,53,1010.4,74.3
1434596065,6/17/15 22:54,23.5,61,267,56,1010.6,74.3
1434596367,6/17/15 22:59,23.4,63,260,52,1010.7,74.12
1434596670,6/17/15 23:04,23.3,63,258,51,1010.4,73.94
1434596973,6/17/15 23:09,23.3,63,255,52,1010.6,73.94
1434597275,6/17/15 23:14,23.3,63,257,53,1010.5,73.94
1434597578,6/17/15 23:19,23.3,63,259,52,1010.6,73.94
1434597881,6/17/15 23:24,23.4,63,259,52,1010.6,74.12
1434598183,6/17/15 23:29,23.4,63,269,52,1010.6,74.12
1434598485,6/17/15 23:34,23.4,63,261,52,1010.4,74.12
1434598788,6/17/15 23:39,23.4,63,252,52,1010.5,74.12
1434599091,6/17/15 23:44,23.4,63,252,51,1010.4,74.12
1434599394,6/17/15 23:49,23.4,63,259,51,1010.7,74.12
1434599696,6/17/15 23:54,23.5,63,248,52,1010.4,74.3
1434599999,6/17/15 23:59,23.5,63,258,52,1010.5,74.3
1434600301,6/18/15 0:05,23.5,63,263,52,1010.4,74.3
1434600604,6/18/15 0:10,23.5,63,266,52,1010.4,74.3
1434600907,6/18/15 0:15,23.5,63,254,52,1010.6,74.3
1434601209,6/18/15 0:20,23.5,63,262,52,1010.6,74.3
1434601512,6/18/15 0:25,23.6,63,245,54,1010.4,74.48
1434601814,6/18/15 0:30,23.5,62,245,54,1010.6,74.3
1434602117,6/18/15 0:35,23.4,63,248,52,1010.5,74.12
1434602419,6/18/15 0:40,23.3,63,235,52,1010.4,73.94
1434602721,6/18/15 0:45,23.3,64,237,52,1010.4,73.94
1434603024,6/18/15 0:50,23.3,64,230,52,1010.3,73.94
1434603327,6/18/15 0:55,23.3,64,234,52,1010.2,73.94
1434603629,6/18/15 1:00,23.4,63,233,52,1010.4,74.12
1434603933,6/18/15 1:05,23.4,63,237,52,1010.4,74.12
1434604235,6/18/15 1:10,23.4,63,241,51,1010.3,74.12
1434604538,6/18/15 1:15,23.4,63,234,52,1010.4,74.12
1434604840,6/18/15 1:20,23.4,63,241,52,1010.5,74.12
1434605143,6/18/15 1:25,23.5,63,245,52,1010.4,74.3
1434605445,6/18/15 1:30,23.5,63,246,52,1010.3,74.3
1434605747,6/18/15 1:35,23.5,63,247,52,1010.2,74.3
1434606050,6/18/15 1:40,23.5,63,245,52,1010.2,74.3
1434606353,6/18/15 1:45,23.5,63,237,52,1010.2,74.3
1434606656,6/18/15 1:50,23.5,63,240,51,1010.3,74.3
1434606958,6/18/15 1:55,23.5,63,243,52,1010.3,74.3
1434607261,6/18/15 2:01,23.5,63,242,52,1010.2,74.3
1434607563,6/18/15 2:06,23.6,63,240,52,1010.2,74.48
1434607865,6/18/15 2:11,23.6,63,235,52,1010.2,74.48
1434608168,6/18/15 2:16,23.6,63,237,52,1010.3,74.48
1434608470,6/18/15 2:21,23.6,63,229,52,1010.3,74.48
1434608773,6/18/15 2:26,23.6,63,242,52,1010.3,74.48
1434609076,6/18/15 2:31,23.6,63,238,52,1010.2,74.48
1434609378,6/18/15 2:36,23.6,63,232,52,1010.1,74.48
1434609681,6/18/15 2:41,23.6,62,232,55,1010.1,74.48
1434609984,6/18/15 2:46,23.5,62,237,53,1010,74.3
1434610287,6/18/15 2:51,23.4,63,232,52,1010.1,74.12
1434610589,6/18/15 2:56,23.3,64,226,51,1010.1,73.94
1434610891,6/18/15 3:01,23.3,64,224,52,1009.8,73.94
1434611194,6/18/15 3:06,23.3,64,223,52,1009.9,73.94
1434611496,6/18/15 3:11,23.3,64,228,52,1009.8,73.94
1434611799,6/18/15 3:16,23.3,64,222,53,1010,73.94
1434612101,6/18/15 3:21,23.4,64,223,52,1009.7,74.12
1434612404,6/18/15 3:26,23.4,64,214,52,1010,74.12
1434612707,6/18/15 3:31,23.4,63,227,52,1009.8,74.12
1434613009,6/18/15 3:36,23.4,63,224,52,1009.6,74.12
1434613312,6/18/15 3:41,23.4,63,224,53,1009.7,74.12
1434613614,6/18/15 3:46,23.4,63,219,52,1009.7,74.12
1434613917,6/18/15 3:51,23.4,63,227,52,1009.6,74.12
1434614219,6/18/15 3:56,23.5,63,227,53,1009.7,74.3
1434614522,6/18/15 4:02,23.5,63,219,52,1009.4,74.3
1434614825,6/18/15 4:07,23.5,63,226,53,1009.5,74.3
1434615127,6/18/15 4:12,23.5,63,217,53,1009.5,74.3
1434615430,6/18/15 4:17,23.5,63,223,52,1009.6,74.3
1434615732,6/18/15 4:22,23.5,63,221,53,1009.4,74.3
1434616034,6/18/15 4:27,23.5,63,227,51,1009.3,74.3
1434616337,6/18/15 4:32,23.5,63,221,52,1009.5,74.3
1434616639,6/18/15 4:37,23.5,63,218,53,1009.5,74.3
1434616942,6/18/15 4:42,23.5,63,225,52,1009.3,74.3
1434617244,6/18/15 4:47,23.5,63,221,52,1009.2,74.3
1434617548,6/18/15 4:52,23.5,63,217,52,1009.5,74.3
1434617850,6/18/15 4:57,23.5,63,211,52,1009.4,74.3
1434618153,6/18/15 5:02,23.5,63,223,52,1009.5,74.3
1434618456,6/18/15 5:07,23.6,63,224,52,1009.4,74.48
1434618758,6/18/15 5:12,23.6,63,223,52,1009.3,74.48
1434619061,6/18/15 5:17,23.6,63,211,52,1009.4,74.48
1434619363,6/18/15 5:22,23.6,63,218,52,1009.3,74.48
1434619666,6/18/15 5:27,23.6,63,218,51,1009.3,74.48
1434619968,6/18/15 5:32,23.6,63,218,52,1009.3,74.48
1434620271,6/18/15 5:37,23.6,63,205,52,1009.3,74.48
1434620574,6/18/15 5:42,23.6,63,216,52,1009.3,74.48
1434620876,6/18/15 5:47,23.6,63,219,52,1009.5,74.48
1434621179,6/18/15 5:52,23.6,63,220,52,1009.4,74.48
1434621481,6/18/15 5:58,23.6,63,224,52,1009.4,74.48
1434621784,6/18/15 6:03,23.6,63,221,52,1009.5,74.48
1434622086,6/18/15 6:08,23.6,63,205,52,1009.6,74.48
1434622389,6/18/15 6:13,23.6,63,212,52,1009.6,74.48
1434622691,6/18/15 6:18,23.7,63,217,51,1009.6,74.66
1434622994,6/18/15 6:23,23.7,63,214,52,1009.7,74.66
1434623296,6/18/15 6:28,23.7,63,214,52,1009.7,74.66
1434623598,6/18/15 6:33,23.7,63,213,50,1009.7,74.66
1434623901,6/18/15 6:38,23.7,63,209,52,1009.7,74.66
1434624204,6/18/15 6:43,23.7,63,213,51,1009.8,74.66
1434624506,6/18/15 6:48,23.7,63,215,52,1009.9,74.66
1434624809,6/18/15 6:53,23.7,63,215,52,1009.8,74.66
1434625111,6/18/15 6:58,23.6,61,215,56,1009.8,74.48
1434625414,6/18/15 7:03,23.5,62,215,53,1009.8,74.3
1434625716,6/18/15 7:08,23.4,63,216,52,1009.8,74.12
1434626019,6/18/15 7:13,23.3,64,208,52,1009.7,73.94
1434626321,6/18/15 7:18,23.3,64,212,52,1009.9,73.94
1434626624,6/18/15 7:23,23.3,64,208,50,1009.8,73.94
1434626926,6/18/15 7:28,23.4,64,212,52,1009.6,74.12
1434627229,6/18/15 7:33,23.4,64,212,52,1009.7,74.12
1434627532,6/18/15 7:38,23.4,64,217,52,1009.7,74.12
1434627835,6/18/15 7:43,23.5,65,219,51,1009.8,74.3
1434628137,6/18/15 7:48,23.5,65,204,51,1009.8,74.3
1434628440,6/18/15 7:54,23.5,65,213,52,1009.8,74.3
1434628742,6/18/15 7:59,23.5,65,209,53,1009.7,74.3
1434629045,6/18/15 8:04,23.6,65,217,52,1009.8,74.48
1434629348,6/18/15 8:09,23.6,65,224,52,1009.7,74.48
1434629650,6/18/15 8:14,23.6,65,215,52,1009.8,74.48
1434629953,6/18/15 8:19,23.6,63,219,58,1009.7,74.48
1434630255,6/18/15 8:24,23.5,64,211,54,1009.9,74.3
1434630557,6/18/15 8:29,23.4,65,210,53,1010,74.12
1434630860,6/18/15 8:34,23.4,66,215,52,1009.9,74.12
1434631162,6/18/15 8:39,23.4,66,204,51,1010,74.12
1434631465,6/18/15 8:44,23.4,66,217,52,1009.9,74.12
1434631767,6/18/15 8:49,23.4,66,207,52,1009.9,74.12
1434632070,6/18/15 8:54,23.5,66,210,53,1010,74.3
1434632372,6/18/15 8:59,23.5,66,212,53,1009.9,74.3
1434632675,6/18/15 9:04,23.5,66,216,52,1010,74.3
1434632977,6/18/15 9:09,23.6,66,212,56,1010,74.48
1434633280,6/18/15 9:14,23.5,65,214,56,1009.9,74.3
1434633582,6/18/15 9:19,23.4,66,215,54,1010.1,74.12
1434633885,6/18/15 9:24,23.4,67,211,54,1010,74.12
1434634187,6/18/15 9:29,23.4,67,214,52,1009.9,74.12
1434634490,6/18/15 9:34,23.4,67,213,52,1009.9,74.12
1434634793,6/18/15 9:39,23.4,67,211,53,1010,74.12
1434635095,6/18/15 9:44,23.5,67,218,52,1010.1,74.3
1434635397,6/18/15 9:49,23.5,67,218,53,1010.1,74.3
1434635699,6/18/15 9:54,23.5,66,205,57,1010,74.3
1434636002,6/18/15 10:00,23.5,65,215,56,1010.2,74.3
1434636304,6/18/15 10:05,23.4,67,209,54,1010,74.12
1434636607,6/18/15 10:10,23.4,68,212,54,1010.3,74.12
1434636909,6/18/15 10:15,23.4,68,212,52,1009.9,74.12
1434637212,6/18/15 10:20,23.4,68,212,50,1010,74.12
1434637514,6/18/15 10:25,23.4,68,209,51,1010,74.12
1434637817,6/18/15 10:30,23.5,68,220,52,1009.8,74.3
1434638119,6/18/15 10:35,23.5,68,221,56,1010,74.3
1434638422,6/18/15 10:40,23.5,66,213,59,1009.9,74.3
1434638724,6/18/15 10:45,23.4,67,218,52,1010,74.12
1434639028,6/18/15 10:50,23.4,69,213,53,1009.9,74.12
1434639330,6/18/15 10:55,23.4,69,213,52,1010,74.12
1434639630,6/18/15 11:00,23.4,69,218,51,1009.9,74.12
1434639932,6/18/15 11:05,23.5,69,216,52,1009.8,74.3
1434640235,6/18/15 11:10,23.5,69,223,53,1009.8,74.3
1434640538,6/18/15 11:15,23.5,68,225,60,1009.8,74.3
1434640841,6/18/15 11:20,23.5,67,216,54,1009.6,74.3
1434641143,6/18/15 11:25,23.4,69,213,52,1009.6,74.12
1434641445,6/18/15 11:30,23.4,70,214,52,1009.7,74.12
1434641748,6/18/15 11:35,23.4,70,216,51,1009.7,74.12
1434642050,6/18/15 11:40,23.5,70,222,50,1009.7,74.3
1434642352,6/18/15 11:45,23.5,70,216,52,1009.5,74.3
1434642655,6/18/15 11:50,23.5,68,228,64,1009.6,74.3
1434642958,6/18/15 11:55,23.5,68,220,52,1009.5,74.3
1434643261,6/18/15 12:01,23.4,70,220,51,1009.6,74.12
1434643564,6/18/15 12:06,23.4,70,217,52,1009.5,74.12
1434643866,6/18/15 12:11,23.5,70,233,53,1009.6,74.3
1434644168,6/18/15 12:16,23.5,70,226,52,1009.7,74.3
1434644471,6/18/15 12:21,23.5,69,228,58,1009.6,74.3
1434644774,6/18/15 12:26,23.5,68,220,55,1009.5,74.3
1434645076,6/18/15 12:31,23.4,70,216,53,1009.5,74.12
1434645378,6/18/15 12:36,23.4,71,217,54,1009.6,74.12
1434645682,6/18/15 12:41,23.4,71,229,52,1009.7,74.12
1434645985,6/18/15 12:46,23.5,71,234,52,1009.6,74.3
1434646289,6/18/15 12:51,23.5,71,236,53,1009.6,74.3
1434646592,6/18/15 12:56,23.5,70,234,60,1009.4,74.3
1434646893,6/18/15 13:01,23.5,69,227,55,1009.3,74.3
1434647196,6/18/15 13:06,23.4,70,233,52,1009.2,74.12
1434647500,6/18/15 13:11,23.4,71,229,53,1009.1,74.12
1434647802,6/18/15 13:16,23.4,71,233,52,1009.1,74.12
1434648106,6/18/15 13:21,23.5,71,229,52,1009.1,74.3
1434648408,6/18/15 13:26,23.5,71,225,54,1009.1,74.3
1434648711,6/18/15 13:31,23.5,69,224,60,1009,74.3
